Approvable ID,count()
Invoice 72907,1
Invoice 111629,1
Invoice 20411,1
Invoice 47649,1
Invoice 24332,1
Invoice 82511,1
Invoice 121099,1
Invoice 47486,1
Invoice 5181,1
Invoice 50739,1
Invoice 132742,2
Invoice 130598,1
Invoice 74147,1
Invoice 9468,1
Invoice 89318,1
Invoice 44706,1
Invoice 3812,1
Invoice 117245,1
Invoice 35948,1
Invoice 79212,1
Invoice 84370,1
Invoice 41590,1
Invoice 92573,1
Invoice 112445,1
Invoice 107759,1
Invoice 23764,1
Invoice 116098,1
Invoice 127078,1
Invoice 58241,1
Invoice 8669,1
Invoice 65332,1
Invoice 91022,1
Invoice 73234,1
Invoice 125235,1
Invoice 24118,1
Invoice 1225,1
Invoice 13085,1
Invoice 98060,1
Invoice 103630,1
Invoice 14630,1
Invoice 15479,1
Invoice 69893,1
Invoice 42441,1
Invoice 139958,1
Invoice 66786,1
Invoice 5413,1
Invoice 75518,1
Invoice 133631,1
Invoice 49619,1
Invoice 81086,1
Invoice 51453,1
Invoice 8683,1
Invoice 49418,1
Invoice 115267,1
Invoice 98430,1
Invoice 41401,1
Invoice 128884,1
Invoice 79206,1
Invoice 30491,1
Invoice 2580,1
Invoice 126127,1
Invoice 100342,1
Invoice 112414,1
Invoice 10922,1
Invoice 117473,1
Invoice 57599,1
Invoice 48089,1
Invoice 115803,1
Invoice 4463,1
Invoice 103560,1
Invoice 134746,1
Invoice 22160,1
Invoice 128656,1
Invoice 75356,1
Invoice 71153,1
Invoice 27648,1
Invoice 5100,1
Invoice 38884,1
Invoice 116488,1
Invoice 76813,1
Invoice 106653,1
Invoice 31900,1
Invoice 13507,1
Invoice 378,1
Invoice 88938,1
Invoice 31828,1
Invoice 22498,1
Invoice 139324,1
Invoice 64101,1
Invoice 92901,1
Invoice 139666,1
Invoice 152835,1
Invoice 72502,1
Invoice 5594,1
Invoice 120116,1
Invoice 104521,1
Invoice 13642,1
Invoice 70203,1
Invoice 28486,1
Invoice 128125,1
Invoice 85656,1
Invoice 132977,1
Invoice 96927,1
Invoice 76704,1
Invoice 109800,1
Invoice 85615,1
Invoice 116403,1
Invoice 48809,1
Invoice 61407,1
Invoice 31534,1
Invoice 89101,1
Invoice 55949,1
Invoice 39744,1
Invoice 2835,1
Invoice 6499,1
Invoice 100433,1
Invoice 50406,1
Invoice 46083,1
Invoice 111647,1
Invoice 32393,1
Invoice 61841,1
Invoice 28094,1
Invoice 82270,1
Invoice 43677,1
Invoice 30786,1
Invoice 96903,1
Invoice 88002,1
Invoice 90743,1
Invoice 105498,1
Invoice 96841,1
Invoice 42425,1
Invoice 56579,1
Invoice 79624,1
Invoice 21903,1
Invoice 79598,1
Invoice 113729,1
Invoice 89385,1
Invoice 35358,1
Invoice 9791,1
Invoice 137604,1
Invoice 33136,1
Invoice 52334,1
Invoice 15744,1
Invoice 138196,1
Invoice 32633,1
Invoice 43847,1
Invoice 91230,1
Invoice 85561,1
Invoice 139511,1
Invoice 11077,1
Invoice 104430,1
Invoice 48699,1
Invoice 59693,1
Invoice 58729,1
Invoice 18886,1
Invoice 95302,1
Invoice 59014,1
Invoice 50033,1
Invoice 119395,1
Invoice 6081,1
Invoice 20810,1
Invoice 52818,1
Invoice 110985,1
Invoice 6577,1
Invoice 54733,1
Invoice 75657,1
Invoice 34061,1
Invoice 89260,1
Invoice 96904,1
Invoice 102726,1
Invoice 94427,1
Invoice 85365,1
Invoice 86571,1
Invoice 118732,1
Invoice 34213,1
Invoice 21379,1
Invoice 83710,1
Invoice 122658,1
Invoice 23520,1
Invoice 14503,1
Invoice 121789,1
Invoice 76116,1
Invoice 36583,1
Invoice 52457,1
Invoice 103175,1
Invoice 70343,1
Invoice 62376,1
Invoice 102209,1
Invoice 23473,1
Invoice 76720,1
Invoice 47390,1
Invoice 37685,1
Invoice 91092,1
Invoice 137768,1
Invoice 158715,1
Invoice 10999,1
Invoice 54291,1
Invoice 53165,1
Invoice 37566,1
Invoice 113551,1
Invoice 114720,1
Invoice 24241,1
Invoice 73523,1
Invoice 96244,1
Invoice 10003,1
Invoice 24408,1
Invoice 44923,1
Invoice 107879,1
Invoice 92000,1
Invoice 4479,1
Invoice 21945,1
Invoice 99636,1
Invoice 71790,1
Invoice 56875,1
Invoice 108634,1
Invoice 30287,1
Invoice 117067,1
Invoice 48319,1
Invoice 134124,1
Invoice 120111,1
Invoice 60007,1
Invoice 5391,1
Invoice 36807,1
Invoice 48592,1
Invoice 36001,1
Invoice 33881,1
Invoice 119254,1
Invoice 29085,1
Invoice 11053,1
Invoice 110320,1
Invoice 82912,1
Invoice 128243,1
Invoice 96643,1
Invoice 71341,1
Invoice 92526,1
Invoice 127722,2
Invoice 19356,1
Invoice 66991,1
Invoice 105721,1
Invoice 13102,1
Invoice 15810,1
Invoice 6930,1
Invoice 12667,1
Invoice 55240,1
Invoice 107692,1
Invoice 83093,1
Invoice 33088,1
Invoice 85297,1
Invoice 114182,1
Invoice 42214,1
Invoice 84363,1
Invoice 85434,1
Invoice 64990,1
Invoice 20476,1
Invoice 94560,1
Invoice 42024,1
Invoice 87116,1
Invoice 138302,1
Invoice 6336,1
Invoice 57633,1
Invoice 11710,1
Invoice 61506,1
Invoice 55735,1
Invoice 140542,1
Invoice 114816,1
Invoice 127853,1
Invoice 55504,1
Invoice 63560,1
Invoice 48875,1
Invoice 111983,1
Invoice 95403,1
Invoice 34467,1
Invoice 2100,1
Invoice 89488,1
Invoice 101569,1
Invoice 117161,1
Invoice 52215,1
Invoice 60621,1
Invoice 21861,1
Invoice 54,1
Invoice 58838,1
Invoice 105275,1
Invoice 89121,1
Invoice 7735,1
Invoice 45775,1
Invoice 71628,1
Invoice 9537,1
Invoice 96469,1
Invoice 127859,1
Invoice 91313,1
Invoice 39140,1
Invoice 101173,1
Invoice 131365,1
Invoice 73823,1
Invoice 87207,1
Invoice 63719,1
Invoice 25203,1
Invoice 74741,1
Invoice 37529,1
Invoice 42280,1
Invoice 36141,1
Invoice 79575,1
Invoice 73133,1
Invoice 28639,1
Invoice 66075,1
Invoice 66145,1
Invoice 154856,1
Invoice 153577,1
Invoice 145870,1
Invoice 130744,1
Invoice 153509,1
Invoice 147899,1
Invoice 150649,1
Invoice 139264,1
Invoice 127568,1
Invoice 138427,1
Invoice 12329,1
Invoice 103717,1
Invoice 112922,1
Invoice 129293,1
Invoice 103469,1
Invoice 102553,1
Invoice 117602,1
Invoice 141301,2
Invoice 68920,1
Invoice 92909,1
Invoice 127728,1
Invoice 17371,1
Invoice 65002,1
Invoice 128280,1
Invoice 50587,1
Invoice 93214,1
Invoice 84952,1
Invoice 10457,1
Invoice 7233,1
Invoice 94206,1
Invoice 82955,1
Invoice 137379,1
Invoice 98802,1
Invoice 113453,1
Invoice 122454,1
Invoice 33353,1
Invoice 13918,1
Invoice 32045,1
Invoice 120165,1
Invoice 34503,1
Invoice 93546,1
Invoice 23971,1
Invoice 89617,1
Invoice 115032,1
Invoice 38962,1
Invoice 23503,1
Invoice 55352,1
Invoice 60154,1
Invoice 13415,1
Invoice 11576,1
Invoice 95916,1
Invoice 6639,1
Invoice 42915,1
Invoice 51678,1
Invoice 74219,1
Invoice 74570,1
Invoice 87640,1
Invoice 75387,1
Invoice 107990,1
Invoice 127132,1
Invoice 140715,1
Invoice 43625,1
Invoice 6055,1
Invoice 85223,1
Invoice 36325,1
Invoice 33103,1
Invoice 52803,1
Invoice 114016,1
Invoice 57523,1
Invoice 119512,1
Invoice 96932,1
Invoice 101006,1
Invoice 108228,1
Invoice 114740,1
Invoice 100102,1
Invoice 65793,1
Invoice 5617,1
Invoice 41685,1
Invoice 41348,1
Invoice 109263,1
Invoice 45835,1
Invoice 55121,1
Invoice 4883,1
Invoice 37169,1
Invoice 67142,1
Invoice 137746,1
Invoice 153880,1
Invoice 92878,1
Invoice 121377,1
Invoice 125661,1
Invoice 8254,1
Invoice 89595,1
Invoice 84240,1
Invoice 64002,1
Invoice 56891,1
Invoice 14444,1
Invoice 71342,1
Invoice 97455,1
Invoice 65130,1
Invoice 15199,1
Invoice 14468,1
Invoice 112419,1
Invoice 95367,1
Invoice 129717,1
Invoice 114521,1
Invoice 115897,1
Invoice 33719,1
Invoice 124017,1
Invoice 1560,1
Invoice 5703,1
Invoice 98125,1
Invoice 148966,1
Invoice 3253,1
Invoice 25305,1
Invoice 103876,1
Invoice 90669,1
Invoice 5806,1
Invoice 49071,1
Invoice 129143,1
Invoice 78692,1
Invoice 62688,1
Invoice 33331,1
Invoice 39679,1
Invoice 75502,1
Invoice 102456,1
Invoice 98252,1
Invoice 94980,1
Invoice 3702,1
Invoice 46659,1
Invoice 135977,1
Invoice 139305,1
Invoice 49330,1
Invoice 50332,1
Invoice 67166,1
Invoice 35292,1
Invoice 65068,1
Invoice 93276,1
Invoice 13042,1
Invoice 117232,2
Invoice 147936,1
Invoice 71510,1
Invoice 131021,1
Invoice 105226,1
Invoice 154120,1
Invoice 132139,1
Invoice 129679,2
Invoice 116235,2
Invoice 43919,2
Invoice 83547,2
Invoice 136612,2
Invoice 104362,2
Invoice 11953,1
Invoice 116439,2
Invoice 99698,2
Invoice 33121,2
Invoice 70533,2
Invoice 97840,2
Invoice 23743,1
Invoice 55794,2
Invoice 86205,2
Invoice 19422,1
Invoice 67383,2
Invoice 18543,2
Invoice 46024,2
Invoice 60133,2
Invoice 89680,2
Invoice 139905,1
Invoice 6829,1
Invoice 143316,1
Invoice 107740,1
Invoice 131859,1
Invoice 138913,1
Invoice 24357,1
Invoice 15152,1
Invoice 21404,1
Invoice 10570,1
Invoice 81930,1
Invoice 112134,1
Invoice 34955,1
Invoice 57814,1
Invoice 153494,1
Invoice 130087,1
Invoice 47956,1
Invoice 29169,1
Invoice 130016,1
Invoice 24289,1
Invoice 43189,1
Invoice 53563,1
Invoice 108588,1
Invoice 78530,1
Invoice 113060,1
Invoice 83049,1
Invoice 43301,1
Invoice 45708,1
Invoice 73695,1
Invoice 112540,1
Invoice 129637,1
Invoice 19972,1
Invoice 110839,1
Invoice 57493,1
Invoice 38451,1
Invoice 95326,1
Invoice 83848,1
Invoice 138508,1
Invoice 97151,1
Invoice 79513,1
Invoice 93539,1
Invoice 54874,1
Invoice 128251,1
Invoice 105405,1
Invoice 93956,1
Invoice 28055,1
Invoice 136255,1
Invoice 30102,1
Invoice 119727,1
Invoice 113342,1
Invoice 150641,1
Invoice 138468,1
Invoice 23306,1
Invoice 128922,1
Invoice 54198,1
Invoice 67854,1
Invoice 49746,1
Invoice 56441,1
Invoice 108670,1
Invoice 129269,1
Invoice 7693,1
Invoice 133906,1
Invoice 53907,1
Invoice 141673,1
Invoice 126259,1
Invoice 61323,1
Invoice 153913,1
Invoice 154446,1
Invoice 137008,1
Invoice 126984,1
Invoice 19539,1
Invoice 81351,1
Invoice 8527,1
Invoice 17916,1
Invoice 14629,1
Invoice 86442,1
Invoice 118347,1
Invoice 83878,1
Invoice 138568,1
Invoice 117906,1
Invoice 14958,1
Invoice 107156,1
Invoice 99814,1
Invoice 32352,1
Invoice 124796,1
Invoice 134731,1
Invoice 3729,1
Invoice 91888,1
Invoice 49021,1
Invoice 119480,1
Invoice 28337,1
Invoice 140162,1
Invoice 63118,1
Invoice 2932,1
Invoice 1753,1
Invoice 4539,1
Invoice 127562,1
Invoice 61231,1
Invoice 151965,1
Invoice 116970,1
Invoice 4915,1
Invoice 27922,1
Invoice 52901,1
Invoice 58104,1
Invoice 19104,2
Invoice 11242,1
Invoice 10159,1
Invoice 95664,1
Invoice 20153,1
Invoice 25635,1
Invoice 28308,1
Invoice 36372,1
Invoice 52800,1
Invoice 42825,1
Invoice 436,1
Invoice 42924,1
Invoice 84733,1
Invoice 63681,1
Invoice 147607,1
Invoice 154645,1
Invoice 156826,1
Invoice 137182,1
Invoice 98458,1
Invoice 57761,1
Invoice 8001,1
Invoice 10360,1
Invoice 60458,1
Invoice 66640,1
Invoice 111624,1
Invoice 133144,1
Invoice 44048,1
Invoice 99770,1
Invoice 33399,1
Invoice 25716,1
Invoice 124735,1
Invoice 6642,1
Invoice 55082,1
Invoice 56715,1
Invoice 92972,1
Invoice 97279,1
Invoice 21852,1
Invoice 54686,1
Invoice 83145,1
Invoice 115092,1
Invoice 117790,1
Invoice 52356,1
Invoice 21520,1
Invoice 19237,1
Invoice 16631,1
Invoice 124881,1
Invoice 5283,1
Invoice 68341,2
Invoice 102174,1
Invoice 92471,1
Invoice 83097,1
Invoice 68463,1
Invoice 44520,1
Invoice 140315,1
Invoice 139419,1
Invoice 64412,1
Invoice 131562,1
Invoice 108662,1
Invoice 76434,1
Invoice 97672,1
Invoice 77428,1
Invoice 155557,2
Invoice 146703,3
Invoice 984,1
Invoice 39890,1
Invoice 63457,1
Invoice 86944,1
Invoice 55695,1
Invoice 113135,1
Invoice 71174,1
Invoice 119742,1
Invoice 88308,1
Invoice 142565,1
Invoice 129065,1
Invoice 92681,1
Invoice 46822,1
Invoice 113590,1
Invoice 129765,1
Invoice 133864,1
Invoice 140052,1
Invoice 29406,1
Invoice 32515,1
Invoice 77253,1
Invoice 111598,1
Invoice 19465,1
Invoice 89008,1
Invoice 119037,1
Invoice 105621,1
Invoice 29531,1
Invoice 76716,1
Invoice 60223,1
Invoice 88528,1
Invoice 125249,1
Invoice 77299,1
Invoice 143625,1
Invoice 74324,1
Invoice 24929,1
Invoice 124707,1
Invoice 159211,1
Invoice 97500,1
Invoice 96984,1
Invoice 37053,1
Invoice 132269,1
Invoice 63283,1
Invoice 4931,1
Invoice 25608,1
Invoice 4487,1
Invoice 60459,1
Invoice 148698,2
Invoice 153362,3
Invoice 150713,1
Invoice 50306,1
Invoice 114708,1
Invoice 129052,1
Invoice 33035,1
Invoice 25764,1
Invoice 97147,1
Invoice 112549,1
Invoice 111807,1
Invoice 90918,1
Invoice 145226,1
Invoice 12151,1
Invoice 79905,1
Invoice 35208,1
Invoice 53929,1
Invoice 6473,1
Invoice 134881,1
Invoice 80481,1
Invoice 33244,1
Invoice 57887,1
Invoice 29914,1
Invoice 122012,1
Invoice 26109,1
Invoice 90900,1
Invoice 75178,1
Invoice 118315,1
Invoice 137399,1
Invoice 61839,1
Invoice 121587,1
Invoice 137225,1
Invoice 19438,1
Invoice 3926,1
Invoice 23204,1
Invoice 38858,1
Invoice 129298,1
Invoice 10035,1
Invoice 119018,1
Invoice 10985,1
Invoice 139742,1
Invoice 99563,1
Invoice 71854,1
Invoice 45797,1
Invoice 83709,1
Invoice 148291,1
Invoice 43215,1
Invoice 24813,1
Invoice 96048,1
Invoice 82292,1
Invoice 128136,1
Invoice 140153,1
Invoice 36524,1
Invoice 140621,1
Invoice 79790,1
Invoice 123076,1
Invoice 80475,1
Invoice 129517,1
Invoice 95330,1
Invoice 128112,1
Invoice 37190,1
Invoice 58019,1
Invoice 54446,1
Invoice 137562,1
Invoice 137279,1
Invoice 96689,1
Invoice 143708,1
Invoice 150177,1
Invoice 95198,1
Invoice 9190,1
Invoice 9855,1
Invoice 51691,1
Invoice 115017,1
Invoice 93430,1
Invoice 25540,1
Invoice 116032,1
Invoice 71099,1
Invoice 72691,1
Invoice 4559,1
Invoice 96033,1
Invoice 112384,1
Invoice 65000,1
Invoice 98206,1
Invoice 137064,1
Invoice 87149,1
Invoice 33396,1
Invoice 49317,1
Invoice 70671,1
Invoice 106001,1
Invoice 117238,1
Invoice 118398,1
Invoice 131980,1
Invoice 69828,1
Invoice 65970,1
Invoice 4455,1
Invoice 110902,1
Invoice 19140,1
Invoice 88297,1
Invoice 15417,1
Invoice 64536,1
Invoice 134307,1
Invoice 145482,1
Invoice 107136,1
Invoice 33249,1
Invoice 31805,1
Invoice 2748,1
Invoice 3870,1
Invoice 4023,1
Invoice 64035,1
Invoice 102524,1
Invoice 58194,1
Invoice 127904,1
Invoice 125551,1
Invoice 65416,1
Invoice 57699,1
Invoice 5953,1
Invoice 124447,1
Invoice 105748,1
Invoice 64830,1
Invoice 70430,1
Invoice 4522,1
Invoice 90437,1
Invoice 90820,1
Invoice 27358,1
Invoice 111725,1
Invoice 69517,1
Invoice 136769,1
Invoice 23091,1
Invoice 140045,1
Invoice 102645,1
Invoice 115748,1
Invoice 95781,1
Invoice 114832,1
Invoice 58907,1
Invoice 32451,1
Invoice 142422,1
Invoice 48593,1
Invoice 67004,1
Invoice 90238,1
Invoice 151210,1
Invoice 34214,1
Invoice 107401,1
Invoice 118385,1
Invoice 135907,1
Invoice 35990,1
Invoice 156742,1
Invoice 137454,1
Invoice 61319,1
Invoice 104044,1
Invoice 113958,1
Invoice 73304,1
Invoice 38631,1
Invoice 57669,1
Invoice 154789,1
Invoice 75748,1
Invoice 136328,1
Invoice 20085,1
Invoice 93772,1
Invoice 139462,1
Invoice 63947,1
Invoice 107801,1
Invoice 7469,1
Invoice 104726,1
Invoice 41098,1
Invoice 38295,1
Invoice 4618,1
Invoice 41603,2
Invoice 145839,1
Invoice 113809,2
Invoice 132080,1
Invoice 88918,1
Invoice 118576,1
Invoice 121932,1
Invoice 126477,1
Invoice 66688,1
Invoice 67424,1
Invoice 11923,1
Invoice 24750,1
Invoice 78263,1
Invoice 61411,1
Invoice 75835,1
Invoice 20432,1
Invoice 83209,1
Invoice 144869,1
Invoice 74102,1
Invoice 11201,1
Invoice 29619,1
Invoice 42513,1
Invoice 74563,1
Invoice 136450,1
Invoice 86145,1
Invoice 83504,1
Invoice 130033,1
Invoice 27274,1
Invoice 110383,1
Invoice 106278,1
Invoice 28467,1
Invoice 19117,1
Invoice 12160,1
Invoice 122215,1
Invoice 35080,1
Invoice 150207,1
Invoice 126344,1
Invoice 129608,1
Invoice 39876,1
Invoice 83546,2
Invoice 28730,1
Invoice 132245,1
Invoice 47126,1
Invoice 83552,1
Invoice 27725,1
Invoice 150623,1
Invoice 58178,1
Invoice 69710,1
Invoice 35650,1
Invoice 126386,1
Invoice 13500,1
Invoice 79527,1
Invoice 88178,1
Invoice 58380,1
Invoice 84749,1
Invoice 248,1
Invoice 83687,1
Invoice 111332,1
Invoice 28409,1
Invoice 79467,1
Invoice 128521,1
Invoice 125351,1
Invoice 106368,1
Invoice 89346,1
Invoice 140263,1
Invoice 47087,1
Invoice 87263,2
Invoice 78269,1
Invoice 136756,1
Invoice 137902,1
Invoice 20808,1
Invoice 34590,1
Invoice 85882,1
Invoice 69800,1
Invoice 26317,1
Invoice 38407,1
Invoice 9941,1
Invoice 21040,1
Invoice 76593,1
Invoice 92948,1
Invoice 19038,1
Invoice 31339,1
Invoice 64511,1
Invoice 96245,1
Invoice 29670,1
Invoice 44714,1
Invoice 33080,1
Invoice 89583,1
Invoice 5742,1
Invoice 84652,1
Invoice 41666,1
Invoice 42943,1
Invoice 124329,1
Invoice 66346,1
Invoice 3752,1
Invoice 139536,1
Invoice 50714,1
Invoice 138616,1
Invoice 158534,1
Invoice 49601,1
Invoice 92872,1
Invoice 21275,1
Invoice 38405,1
Invoice 141290,1
Invoice 56070,1
Invoice 83449,1
Invoice 130182,1
Invoice 73388,1
Invoice 88094,1
Invoice 119029,1
Invoice 119750,1
Invoice 64438,1
Invoice 124409,1
Invoice 103449,1
Invoice 86827,1
Invoice 47217,1
Invoice 32543,1
Invoice 59952,1
Invoice 48585,1
Invoice 80113,1
Invoice 65593,1
Invoice 6397,1
Invoice 93051,1
Invoice 72555,1
Invoice 44192,1
Invoice 150170,1
Invoice 13180,1
Invoice 146175,1
Invoice 123652,1
Invoice 127533,1
Invoice 86831,1
Invoice 131331,1
Invoice 31000,1
Invoice 96986,1
Invoice 91497,1
Invoice 136808,1
Invoice 24997,1
Invoice 138680,1
Invoice 31404,1
Invoice 104351,1
Invoice 10359,1
Invoice 48315,1
Invoice 128682,1
Invoice 44339,1
Invoice 114053,1
Invoice 74205,1
Invoice 44996,1
Invoice 18207,1
Invoice 68196,1
Invoice 105633,1
Invoice 124835,1
Invoice 37167,1
Invoice 28290,1
Invoice 53405,1
Invoice 3067,1
Invoice 84660,1
Invoice 69153,1
Invoice 112716,1
Invoice 77599,1
Invoice 64720,1
Invoice 73220,1
Invoice 58179,1
Invoice 132042,1
Invoice 120080,1
Invoice 67888,1
Invoice 54725,1
Invoice 33024,1
Invoice 64865,1
Invoice 56829,1
Invoice 67652,1
Invoice 35296,1
Invoice 116002,1
Invoice 87028,1
Invoice 106679,1
Invoice 68883,1
Invoice 71308,1
Invoice 87604,1
Invoice 51409,1
Invoice 69327,1
Invoice 122535,1
Invoice 34715,1
Invoice 48961,1
Invoice 3106,1
Invoice 102695,1
Invoice 58225,1
Invoice 72386,1
Invoice 39478,1
Invoice 108823,1
Invoice 68949,1
Invoice 118410,1
Invoice 20754,1
Invoice 107034,1
Invoice 93391,1
Invoice 40574,1
Invoice 11464,1
Invoice 83553,1
Invoice 42270,1
Invoice 14294,1
Invoice 10019,1
Invoice 103664,1
Invoice 135972,1
Invoice 70822,1
Invoice 643,1
Invoice 125577,1
Invoice 72809,1
Invoice 15352,1
Invoice 90352,1
Invoice 69282,1
Invoice 115913,1
Invoice 10628,1
Invoice 39346,2
Invoice 125160,1
Invoice 3942,1
Invoice 31517,1
Invoice 91560,1
Invoice 66869,1
Invoice 143432,1
Invoice 17461,1
Invoice 138258,1
Invoice 35071,1
Invoice 107118,1
Invoice 49423,1
Invoice 13193,1
Invoice 141090,1
Invoice 117550,1
Invoice 26261,1
Invoice 109759,1
Invoice 54202,1
Invoice 95668,1
Invoice 119127,1
Invoice 33368,1
Invoice 32480,1
Invoice 113525,1
Invoice 101918,1
Invoice 2429,1
Invoice 8293,1
Invoice 131669,1
Invoice 70677,1
Invoice 112350,1
Invoice 103085,1
Invoice 46820,1
Invoice 104392,1
Invoice 114625,1
Invoice 80528,1
Invoice 75979,1
Invoice 108196,1
Invoice 73066,1
Invoice 45044,1
Invoice 87189,1
Invoice 118946,1
Invoice 97473,1
Invoice 112850,1
Invoice 133948,1
Invoice 64081,1
Invoice 10465,1
Invoice 1067,1
Invoice 122515,1
Invoice 19901,1
Invoice 13990,1
Invoice 34098,1
Invoice 56549,1
Invoice 91136,1
Invoice 17243,1
Invoice 23268,1
Invoice 101597,1
Invoice 32802,1
Invoice 75620,1
Invoice 130546,1
Invoice 29144,1
Invoice 29244,1
Invoice 50892,1
Invoice 13778,1
Invoice 95002,1
Invoice 52548,1
Invoice 78533,1
Invoice 42845,1
Invoice 26184,1
Invoice 72147,1
Invoice 122536,1
Invoice 18529,1
Invoice 83897,1
Invoice 133410,1
Invoice 79855,1
Invoice 79580,1
Invoice 44736,1
Invoice 72674,1
Invoice 31097,1
Invoice 108116,1
Invoice 11376,1
Invoice 114218,1
Invoice 129584,1
Invoice 44876,1
Invoice 126368,1
Invoice 101681,1
Invoice 132970,1
Invoice 126210,1
Invoice 53176,1
Invoice 119099,1
Invoice 47720,1
Invoice 102439,1
Invoice 567,1
Invoice 27279,1
Invoice 17826,1
Invoice 74449,1
Invoice 21758,1
Invoice 38506,1
Invoice 63856,1
Invoice 131710,1
Invoice 138261,1
Invoice 56632,1
Invoice 95378,1
Invoice 89308,1
Invoice 103030,1
Invoice 5258,1
Invoice 136650,1
Invoice 4516,1
Invoice 53425,1
Invoice 91325,1
Invoice 39262,1
Invoice 47019,1
Invoice 122597,1
Invoice 106182,1
Invoice 7728,1
Invoice 5527,1
Invoice 453,1
Invoice 117397,1
Invoice 93588,1
Invoice 126756,1
Invoice 104656,1
Invoice 4139,1
Invoice 32542,1
Invoice 40217,1
Invoice 21305,1
Invoice 21371,1
Invoice 125703,1
Invoice 15206,1
Invoice 54329,1
Invoice 29591,1
Invoice 35773,1
Invoice 66486,1
Invoice 50694,1
Invoice 58545,1
Invoice 126855,1
Invoice 111508,1
Invoice 9816,1
Invoice 58584,1
Invoice 123417,1
Invoice 87780,1
Invoice 103605,1
Invoice 140492,1
Invoice 103767,1
Invoice 116837,1
Invoice 97633,1
Invoice 33674,1
Invoice 118454,1
Invoice 121381,1
Invoice 132542,1
Invoice 107778,1
Invoice 48180,1
Invoice 59705,1
Invoice 109696,1
Invoice 37075,1
Invoice 114618,1
Invoice 88381,1
Invoice 143396,1
Invoice 34514,1
Invoice 99599,1
Invoice 129004,1
Invoice 73898,1
Invoice 57902,1
Invoice 83001,1
Invoice 57373,1
Invoice 99999,1
Invoice 75669,1
Invoice 99201,1
Invoice 82776,1
Invoice 110057,1
Invoice 75049,1
Invoice 127972,1
Invoice 134863,1
Invoice 21179,1
Invoice 78888,1
Invoice 119383,1
Invoice 56053,1
Invoice 112223,1
Invoice 120487,1
Invoice 49332,1
Invoice 87828,1
Invoice 48396,1
Invoice 72827,1
Invoice 20172,1
Invoice 48742,1
Invoice 61710,1
Invoice 55124,1
Invoice 155023,1
Invoice 75146,1
Invoice 61933,1
Invoice 45953,1
Invoice 17430,1
Invoice 112910,1
Invoice 76956,1
Invoice 48311,1
Invoice 6986,1
Invoice 104337,1
Invoice 121520,1
Invoice 78418,1
Invoice 130180,1
Invoice 41480,1
Invoice 4674,1
Invoice 25252,1
Invoice 31143,1
Invoice 30058,1
Invoice 84644,1
Invoice 83696,1
Invoice 4485,1
Invoice 40279,1
Invoice 66532,1
Invoice 100830,1
Invoice 99659,1
Invoice 84181,1
Invoice 120608,1
Invoice 55600,1
Invoice 73033,1
Invoice 46614,1
Invoice 38413,1
Invoice 89960,1
Invoice 131057,1
Invoice 10649,1
Invoice 40607,1
Invoice 93930,1
Invoice 128023,1
Invoice 79444,1
Invoice 42895,1
Invoice 179,1
Invoice 31248,1
Invoice 141664,1
Invoice 100285,1
Invoice 11249,1
Invoice 135450,1
Invoice 97815,1
Invoice 104986,1
Invoice 71669,1
Invoice 115842,1
Invoice 71678,1
Invoice 17648,1
Invoice 113720,1
Invoice 86495,1
Invoice 71240,1
Invoice 65764,1
Invoice 125758,1
Invoice 24825,1
Invoice 37338,1
Invoice 24571,1
Invoice 102406,1
Invoice 95410,1
Invoice 75485,1
Invoice 36104,1
Invoice 2401,1
Invoice 121122,1
Invoice 12146,1
Invoice 57671,1
Invoice 117710,1
Invoice 26111,1
Invoice 62510,1
Invoice 12872,1
Invoice 44458,1
Invoice 3578,1
Invoice 9284,1
Invoice 77522,1
Invoice 106847,1
Invoice 93154,1
Invoice 25549,1
Invoice 127201,1
Invoice 29645,1
Invoice 15710,1
Invoice 116861,1
Invoice 49751,1
Invoice 28200,1
Invoice 94978,1
Invoice 52077,1
Invoice 42427,1
Invoice 70280,1
Invoice 125185,1
Invoice 81520,1
Invoice 78835,1
Invoice 68399,1
Invoice 66018,1
Invoice 82716,1
Invoice 63110,1
Invoice 77997,1
Invoice 63771,1
Invoice 108420,1
Invoice 102607,1
Invoice 73434,1
Invoice 953,1
Invoice 81386,1
Invoice 122776,1
Invoice 78896,1
Invoice 101005,1
Invoice 26279,1
Invoice 20001,1
Invoice 106281,1
Invoice 125545,1
Invoice 125425,1
Invoice 36615,1
Invoice 94488,2
Invoice 124533,1
Invoice 43750,1
Invoice 41087,1
Invoice 135648,1
Invoice 44426,1
Invoice 134333,1
Invoice 115481,1
Invoice 26518,1
Invoice 77233,1
Invoice 12716,1
Invoice 110435,1
Invoice 111660,1
Invoice 625,2
Invoice 120,1
Invoice 1447,1
Invoice 53840,1
Invoice 128416,1
Invoice 139860,1
Invoice 17672,1
Invoice 111377,1
Invoice 97315,1
Invoice 114697,1
Invoice 64446,2
Invoice 103616,1
Invoice 40247,1
Invoice 140509,1
Invoice 664,1
Invoice 19659,1
Invoice 41944,1
Invoice 45955,1
Invoice 11321,1
Invoice 72861,1
Invoice 150457,1
Invoice 75186,1
Invoice 16887,1
Invoice 24212,1
Invoice 65738,1
Invoice 122997,1
Invoice 95994,1
Invoice 22754,1
Invoice 77596,1
Invoice 15580,1
Invoice 125137,1
Invoice 118832,1
