,Invoice ID,sum(Rejection Reason Count)
12196,Invoice 17873,1
12197,Invoice 285348,0
12198,Invoice 15728,1
12199,Invoice 129217,1
12200,Invoice 36144,1
12201,Invoice 73639,1
12202,Invoice 34366,1
12203,Invoice 18415,1
12204,Invoice 103749,1
12205,Invoice 98954,1
12206,Invoice 37414,2
12207,Invoice 89213,1
12208,Invoice 66865,1
12209,Invoice 10296,1
12210,Invoice 106151,1
12211,Invoice 19946,1
12212,Invoice 26913,1
12213,Invoice 5447,1
12214,Invoice 77629,1
12215,Invoice 119105,1
12216,Invoice 4224,1
12217,Invoice 27852,1
12218,Invoice 58327,1
12219,Invoice 276048,0
12220,Invoice 5736,1
12221,Invoice 15655,1
12222,Invoice 139336,1
12223,Invoice 82167,1
12224,Invoice 65567,1
12225,Invoice 9866,1
12226,Invoice 93464,1
12227,Invoice 124965,1
12228,Invoice 108415,1
12229,Invoice 30722,1
12230,Invoice 38663,1
12231,Invoice 36885,1
12232,Invoice 28855,1
12233,Invoice 184472,0
12234,Invoice 153877,1
12235,Invoice 21586,1
12236,Invoice 36162,1
12237,Invoice 135369,1
12238,Invoice 76821,1
12239,Invoice 87557,1
12240,Invoice 113514,1
12241,Invoice 117465,1
12242,Invoice 127715,1
12243,Invoice 29639,1
12244,Invoice 32260,1
12245,Invoice 101574,1
12246,Invoice 7868,1
12247,Invoice 91365,1
12248,Invoice 81455,1
12249,Invoice 111904,1
12250,Invoice 78278,1
12251,Invoice 130376,1
12252,Invoice 108406,1
12253,Invoice 16442,1
12254,Invoice 2277,1
12255,Invoice 13583,1
12256,Invoice 40329,1
12257,Invoice 36271,1
12258,Invoice 4376,1
12259,Invoice 29494,1
12260,Invoice 135221,1
12261,Invoice 86514,1
12262,Invoice 66669,1
12263,Invoice 20208,1
12264,Invoice 132226,1
12265,Invoice 60091,1
12266,Invoice 62671,1
12267,Invoice 121454,1
12268,Invoice 100204,1
12269,Invoice 75178,1
12270,Invoice 111807,1
12271,Invoice 51980,1
12272,Invoice 41913,1
12273,Invoice 5773,1
12274,Invoice 28989,1
12275,Invoice 88171,1
12276,Invoice 50123,1
12277,Invoice 57243,1
12278,Invoice 63867,1
12279,Invoice 51331,1
12280,Invoice 54598,1
12281,Invoice 141483,1
12282,Invoice 91715,1
12283,Invoice 51010,1
12284,Invoice 115945,1
12285,Invoice 23041,1
12286,Invoice 43490,1
12287,Invoice 111655,1
12288,Invoice 54338,1
12289,Invoice 113088,1
12290,Invoice 78894,1
12291,Invoice 51991,2
12292,Invoice 84832,1
12293,Invoice 123470,1
12294,Invoice 97699,1
12295,Invoice 108929,1
12296,Invoice 131913,1
12297,Invoice 89077,1
12298,Invoice 101740,1
12299,Invoice 128485,1
12300,Invoice 134429,1
12301,Invoice 45566,1
12302,Invoice 37081,1
12303,Invoice 137016,1
12304,Invoice 130750,1
12305,Invoice 127570,1
12306,Invoice 80850,1
12307,Invoice 136066,1
12308,Invoice 130919,1
12309,Invoice 5655,1
12310,Invoice 34646,1
12311,Invoice 70378,1
12312,Invoice 61440,1
12313,Invoice 134408,1
12314,Invoice 14964,1
12315,Invoice 20279,1
12316,Invoice 11618,1
12317,Invoice 45439,1
12318,Invoice 124925,1
12319,Invoice 26969,1
12320,Invoice 50731,1
12321,Invoice 87073,1
12322,Invoice 115691,1
12323,Invoice 58341,1
12324,Invoice 33543,1
12325,Invoice 68148,1
12326,Invoice 14575,1
12327,Invoice 53758,1
12328,Invoice 128637,1
12329,Invoice 31342,1
12330,Invoice 45600,1
12331,Invoice 81477,1
12332,Invoice 14059,1
12333,Invoice 66996,1
12334,Invoice 20512,1
12335,Invoice 27514,1
12336,Invoice 71686,1
12337,Invoice 54428,1
12338,Invoice 28416,1
12339,Invoice 73292,1
12340,Invoice 94875,1
12341,Invoice 81674,1
12342,Invoice 78704,1
12343,Invoice 98068,1
12344,Invoice 96670,1
12345,Invoice 56780,1
12346,Invoice 29486,1
12347,Invoice 94406,1
12348,Invoice 46547,1
12349,Invoice 104192,1
12350,Invoice 126983,1
12351,Invoice 52806,1
12352,Invoice 36021,1
12353,Invoice 21424,1
12354,Invoice 61310,1
12355,Invoice 125518,1
12356,Invoice 103528,1
12357,Invoice 108284,1
12358,Invoice 127870,1
12359,Invoice 44574,1
12360,Invoice 124815,1
12361,Invoice 22783,1
12362,Invoice 69775,1
12363,Invoice 117889,1
12364,Invoice 29230,1
12365,Invoice 269857,1
12366,Invoice 113878,1
12367,Invoice 105899,1
12368,Invoice 125923,1
12369,Invoice 126611,1
12370,Invoice 1088,1
12371,Invoice 32967,1
12372,Invoice 16479,1
12373,Invoice 44304,1
12374,Invoice 9069,1
12375,Invoice 103122,1
12376,Invoice 57187,1
12377,Invoice 135002,1
12378,Invoice 12371,1
12379,Invoice 51512,1
12380,Invoice 89254,1
12381,Invoice 32484,1
12382,Invoice 23970,1
12383,Invoice 88513,1
12384,Invoice 24993,1
12385,Invoice 84093,1
12386,Invoice 61524,1
12387,Invoice 17191,1
12388,Invoice 56384,1
12389,Invoice 22397,1
12390,Invoice 23465,1
12391,Invoice 38558,1
12392,Invoice 140195,1
12393,Invoice 37325,1
12394,Invoice 118277,1
12395,Invoice 97915,1
12396,Invoice 75366,1
12397,Invoice 83139,1
12398,Invoice 138,1
12399,Invoice 96714,1
12400,Invoice 82761,1
12401,Invoice 7188,1
12402,Invoice 67683,1
12403,Invoice 69930,1
12404,Invoice 46453,1
12405,Invoice 126213,1
12406,Invoice 53773,1
12407,Invoice 91707,1
12408,Invoice 13604,1
12409,Invoice 96723,1
12410,Invoice 93052,1
12411,Invoice 24391,1
12412,Invoice 109097,1
12413,Invoice 47040,1
12414,Invoice 9814,1
12415,Invoice 138428,1
12416,Invoice 81309,1
12417,Invoice 99540,1
12418,Invoice 131527,1
12419,Invoice 66509,1
12420,Invoice 125981,1
12421,Invoice 69595,1
12422,Invoice 85211,1
12423,Invoice 46551,1
12424,Invoice 29652,1
12425,Invoice 75055,1
12426,Invoice 79334,1
12427,Invoice 30837,1
12428,Invoice 113703,1
12429,Invoice 12312,1
12430,Invoice 29412,1
12431,Invoice 77122,1
12432,Invoice 104646,1
12433,Invoice 64656,1
12434,Invoice 74408,1
12435,Invoice 89998,1
12436,Invoice 140852,1
12437,Invoice 86742,1
12438,Invoice 124373,1
12439,Invoice 127811,1
12440,Invoice 64487,1
12441,Invoice 179086,1
12442,Invoice 14498,1
12443,Invoice 28610,1
12444,Invoice 28241,1
12445,Invoice 38931,1
12446,Invoice 123236,1
12447,Invoice 26608,1
12448,Invoice 93724,1
12449,Invoice 31518,1
12450,Invoice 128827,1
12451,Invoice 102652,1
12452,Invoice 56823,1
12453,Invoice 37869,1
12454,Invoice 21650,1
12455,Invoice 134519,1
12456,Invoice 55427,1
12457,Invoice 106996,1
12458,Invoice 77148,1
12459,Invoice 17526,1
12460,Invoice 62180,1
12461,Invoice 5218,1
12462,Invoice 58428,1
12463,Invoice 1901,1
12464,Invoice 128161,1
12465,Invoice 13777,1
12466,Invoice 85714,1
12467,Invoice 130662,1
12468,Invoice 71423,1
12469,Invoice 98222,1
12470,Invoice 76607,1
12471,Invoice 54452,1
12472,Invoice 41572,1
12473,Invoice 121980,1
12474,Invoice 136175,1
12475,Invoice 121615,1
12476,Invoice 24999,1
12477,Invoice 91824,1
12478,Invoice 2548,1
12479,Invoice 83230,1
12480,Invoice 19997,1
12481,Invoice 131355,1
12482,Invoice 130218,1
12483,Invoice 106688,1
12484,Invoice 119529,1
12485,Invoice 64683,1
12486,Invoice 63571,1
12487,Invoice 82670,1
12488,Invoice 121780,1
12489,Invoice 23257,1
12490,Invoice 83949,1
12491,Invoice 139977,1
12492,Invoice 22933,1
12493,Invoice 67691,1
12494,Invoice 108888,1
12495,Invoice 93578,1
12496,Invoice 101995,1
12497,Invoice 15050,1
12498,Invoice 99993,1
12499,Invoice 119514,1
12500,Invoice 55095,1
12501,Invoice 23513,1
12502,Invoice 52410,1
12503,Invoice 37815,1
12504,Invoice 75245,1
12505,Invoice 8459,1
12506,Invoice 57350,1
12507,Invoice 103366,1
12508,Invoice 54019,1
12509,Invoice 83765,1
12510,Invoice 57135,1
12511,Invoice 32693,1
12512,Invoice 110632,1
12513,Invoice 27847,1
12514,Invoice 76780,1
12515,Invoice 974,1
12516,Invoice 127450,1
12517,Invoice 60328,1
12518,Invoice 133025,1
12519,Invoice 127155,1
12520,Invoice 47827,1
12521,Invoice 123969,1
12522,Invoice 1243,1
12523,Invoice 34313,1
12524,Invoice 82440,1
12525,Invoice 113599,1
12526,Invoice 140153,1
12527,Invoice 25656,1
12528,Invoice 69596,1
12529,Invoice 90919,1
12530,Invoice 62184,1
12531,Invoice 43494,1
12532,Invoice 123053,1
12533,Invoice 22988,1
12534,Invoice 108913,1
12535,Invoice 54696,1
12536,Invoice 2487,1
12537,Invoice 14315,1
12538,Invoice 117358,1
12539,Invoice 108228,1
12540,Invoice 3397,1
12541,Invoice 87409,1
12542,Invoice 10562,1
12543,Invoice 55394,1
12544,Invoice 69985,1
12545,Invoice 112934,1
12546,Invoice 27236,1
12547,Invoice 66591,1
12548,Invoice 24066,1
12549,Invoice 824,1
12550,Invoice 23202,1
12551,Invoice 138856,1
12552,Invoice 103673,1
12553,Invoice 30688,1
12554,Invoice 111251,1
12555,Invoice 126469,1
12556,Invoice 3209,1
12557,Invoice 39508,1
12558,Invoice 111933,1
12559,Invoice 133416,1
12560,Invoice 18178,1
12561,Invoice 116679,1
12562,Invoice 93567,1
12563,Invoice 105495,1
12564,Invoice 107477,1
12565,Invoice 70537,1
12566,Invoice 124283,1
12567,Invoice 29595,1
12568,Invoice 9048,1
12569,Invoice 48629,1
12570,Invoice 127367,1
12571,Invoice 102120,1
12572,Invoice 40856,1
12573,Invoice 123,1
12574,Invoice 47722,1
12575,Invoice 139944,1
12576,Invoice 122373,1
12577,Invoice 8476,1
12578,Invoice 8416,1
12579,Invoice 94190,1
12580,Invoice 32087,1
12581,Invoice 65993,1
12582,Invoice 96586,1
12583,Invoice 36277,1
12584,Invoice 17531,1
12585,Invoice 19479,1
12586,Invoice 47529,1
12587,Invoice 122249,1
12588,Invoice 114602,1
12589,Invoice 132719,1
12590,Invoice 127188,1
12591,Invoice 1143,1
12592,Invoice 112788,1
12593,Invoice 31985,1
12594,Invoice 132379,1
12595,Invoice 7793,1
12596,Invoice 14134,1
12597,Invoice 24772,2
12598,Invoice 44537,1
12599,Invoice 121777,1
12600,Invoice 16014,1
12601,Invoice 7968,1
12602,Invoice 92237,1
12603,Invoice 48806,1
12604,Invoice 46234,1
12605,Invoice 74503,1
12606,Invoice 78119,1
12607,Invoice 112755,1
12608,Invoice 28799,1
12609,Invoice 60731,1
12610,Invoice 69636,1
12611,Invoice 31237,1
12612,Invoice 60590,1
12613,Invoice 88712,1
12614,Invoice 40013,1
12615,Invoice 124422,1
12616,Invoice 117123,1
12617,Invoice 104078,1
12618,Invoice 30507,1
12619,Invoice 94285,1
12620,Invoice 53435,1
12621,Invoice 31842,1
12622,Invoice 114098,1
12623,Invoice 106532,1
12624,Invoice 77442,1
12625,Invoice 112315,1
12626,Invoice 123918,1
12627,Invoice 88557,1
12628,Invoice 58221,1
12629,Invoice 106704,1
12630,Invoice 90553,1
12631,Invoice 62448,1
12632,Invoice 25475,1
12633,Invoice 35280,1
12634,Invoice 36694,1
12635,Invoice 35514,1
12636,Invoice 110154,1
12637,Invoice 30712,1
12638,Invoice 83244,1
12639,Invoice 114508,1
12640,Invoice 88573,1
12641,Invoice 29065,1
12642,Invoice 19958,1
12643,Invoice 31316,1
12644,Invoice 6871,1
12645,Invoice 71494,1
12646,Invoice 21418,1
12647,Invoice 88884,1
12648,Invoice 128968,1
12649,Invoice 20742,1
12650,Invoice 84855,1
12651,Invoice 135079,1
12652,Invoice 4688,1
12653,Invoice 140673,1
12654,Invoice 33407,1
12655,Invoice 1073,1
12656,Invoice 84711,1
12657,Invoice 108377,1
12658,Invoice 122927,1
12659,Invoice 13488,1
12660,Invoice 11396,1
12661,Invoice 23139,1
12662,Invoice 103588,1
12663,Invoice 24970,1
12664,Invoice 108075,1
12665,Invoice 37560,1
12666,Invoice 93338,1
12667,Invoice 120899,1
12668,Invoice 7584,1
12669,Invoice 140342,1
12670,Invoice 141302,1
12671,Invoice 66656,1
12672,Invoice 136476,1
12673,Invoice 86357,1
12674,Invoice 29666,1
12675,Invoice 31597,1
12676,Invoice 49125,1
12677,Invoice 42687,1
12678,Invoice 20294,1
12679,Invoice 4890,1
12680,Invoice 113609,1
12681,Invoice 112486,1
12682,Invoice 132171,1
12683,Invoice 47871,1
12684,Invoice 128655,1
12685,Invoice 129768,1
12686,Invoice 54142,1
12687,Invoice 17892,1
12688,Invoice 105880,1
12689,Invoice 92818,1
12690,Invoice 93201,1
12691,Invoice 110834,1
12692,Invoice 17511,1
12693,Invoice 51908,1
12694,Invoice 61242,1
12695,Invoice 11187,1
12696,Invoice 26101,1
12697,Invoice 40364,1
12698,Invoice 137461,1
12699,Invoice 75612,1
12700,Invoice 134641,1
12701,Invoice 129019,1
12702,Invoice 80116,1
12703,Invoice 20275,1
12704,Invoice 86277,1
12705,Invoice 21710,1
12706,Invoice 106037,1
12707,Invoice 96593,1
12708,Invoice 33982,1
12709,Invoice 25899,1
12710,Invoice 27052,1
12711,Invoice 110428,1
12712,Invoice 12257,1
12713,Invoice 99961,1
12714,Invoice 18782,1
12715,Invoice 64861,1
12716,Invoice 57616,1
12717,Invoice 129527,1
12718,Invoice 45549,1
12719,Invoice 67967,1
12720,Invoice 41239,1
12721,Invoice 99518,1
12722,Invoice 10292,1
12723,Invoice 109442,1
12724,Invoice 112121,1
12725,Invoice 136712,1
12726,Invoice 92024,1
12727,Invoice 52241,1
12728,Invoice 85759,1
12729,Invoice 126313,1
12730,Invoice 98442,1
12731,Invoice 27792,1
12732,Invoice 107811,1
12733,Invoice 14545,1
12734,Invoice 14339,1
12735,Invoice 134136,1
12736,Invoice 90015,1
12737,Invoice 31701,1
12738,Invoice 121092,1
12739,Invoice 93152,1
12740,Invoice 36922,1
12741,Invoice 88483,1
12742,Invoice 82278,1
12743,Invoice 5069,1
12744,Invoice 137325,1
12745,Invoice 23632,1
12746,Invoice 35864,1
12747,Invoice 95912,1
12748,Invoice 106905,1
12749,Invoice 84852,1
12750,Invoice 126136,1
12751,Invoice 42418,1
12752,Invoice 104065,1
12753,Invoice 21859,1
12754,Invoice 21011,1
12755,Invoice 42273,1
12756,Invoice 9018,1
12757,Invoice 123298,1
12758,Invoice 133423,1
12759,Invoice 9595,1
12760,Invoice 24302,1
12761,Invoice 16021,1
12762,Invoice 33126,1
12763,Invoice 120307,1
12764,Invoice 86275,1
12765,Invoice 85695,1
12766,Invoice 116263,1
12767,Invoice 84544,1
12768,Invoice 15061,1
12769,Invoice 54535,1
12770,Invoice 61568,1
12771,Invoice 54311,1
12772,Invoice 62271,1
12773,Invoice 91495,1
12774,Invoice 47044,1
12775,Invoice 105593,1
12776,Invoice 112526,1
12777,Invoice 71769,1
12778,Invoice 119300,1
12779,Invoice 130467,1
12780,Invoice 76734,1
12781,Invoice 110996,1
12782,Invoice 59575,1
12783,Invoice 60622,1
12784,Invoice 8115,1
12785,Invoice 37087,1
12786,Invoice 17204,1
12787,Invoice 70109,1
12788,Invoice 27067,1
12789,Invoice 129858,1
12790,Invoice 21873,1
12791,Invoice 85604,1
12792,Invoice 15040,1
12793,Invoice 48125,1
12794,Invoice 52771,1
12795,Invoice 125325,1
12796,Invoice 57066,1
12797,Invoice 12075,1
12798,Invoice 34723,1
12799,Invoice 20,1
12800,Invoice 12255,1
12801,Invoice 73350,1
12802,Invoice 115046,1
12803,Invoice 75663,1
12804,Invoice 88424,1
12805,Invoice 37285,1
12806,Invoice 55652,1
12807,Invoice 114090,1
12808,Invoice 113492,1
12809,Invoice 134421,1
12810,Invoice 77434,1
12811,Invoice 117664,1
12812,Invoice 138579,1
12813,Invoice 47578,1
12814,Invoice 106038,1
12815,Invoice 114254,1
12816,Invoice 125061,1
12817,Invoice 107709,1
12818,Invoice 76317,1
12819,Invoice 57710,1
12820,Invoice 30573,1
12821,Invoice 25623,1
12822,Invoice 18555,1
12823,Invoice 123557,1
12824,Invoice 139338,1
12825,Invoice 61112,1
12826,Invoice 72113,1
12827,Invoice 71016,1
12828,Invoice 16166,1
12829,Invoice 10918,1
12830,Invoice 44256,1
12831,Invoice 133623,1
12832,Invoice 9999,1
12833,Invoice 61381,1
12834,Invoice 83509,1
12835,Invoice 30709,1
12836,Invoice 57559,1
12837,Invoice 46105,1
12838,Invoice 113093,1
12839,Invoice 119101,1
12840,Invoice 107773,1
12841,Invoice 75742,1
12842,Invoice 115064,1
12843,Invoice 23016,1
12844,Invoice 43377,1
12845,Invoice 94430,1
12846,Invoice 115557,1
12847,Invoice 90944,1
12848,Invoice 34354,1
12849,Invoice 8405,1
12850,Invoice 55775,1
12851,Invoice 136572,1
12852,Invoice 91163,1
12853,Invoice 1605,1
12854,Invoice 24444,1
12855,Invoice 30631,1
12856,Invoice 140087,1
12857,Invoice 46997,1
12858,Invoice 96373,1
12859,Invoice 49791,1
12860,Invoice 135705,1
12861,Invoice 117668,1
12862,Invoice 2490,1
12863,Invoice 133421,1
12864,Invoice 136561,2
12865,Invoice 57009,1
12866,Invoice 115039,1
12867,Invoice 94494,1
12868,Invoice 26580,1
12869,Invoice 61503,1
12870,Invoice 140832,1
12871,Invoice 37132,1
12872,Invoice 106181,1
12873,Invoice 45991,1
12874,Invoice 67650,1
12875,Invoice 64593,1
12876,Invoice 69481,1
12877,Invoice 47056,1
12878,Invoice 26890,1
12879,Invoice 72470,1
12880,Invoice 16770,1
12881,Invoice 105768,1
12882,Invoice 56392,1
12883,Invoice 24384,1
12884,Invoice 61097,1
12885,Invoice 116104,1
12886,Invoice 66041,1
12887,Invoice 31746,1
12888,Invoice 11112,1
12889,Invoice 117109,1
12890,Invoice 1898,1
12891,Invoice 87552,1
12892,Invoice 53728,1
12893,Invoice 16839,1
12894,Invoice 45823,1
12895,Invoice 7711,1
12896,Invoice 8341,1
12897,Invoice 20090,1
12898,Invoice 21513,1
12899,Invoice 4154,1
12900,Invoice 36446,1
12901,Invoice 24315,1
12902,Invoice 130221,1
12903,Invoice 30344,2
12904,Invoice 81712,1
12905,Invoice 8887,1
12906,Invoice 69302,1
12907,Invoice 121091,1
12908,Invoice 48294,1
12909,Invoice 9276,1
12910,Invoice 50976,1
12911,Invoice 61716,1
12912,Invoice 136545,1
12913,Invoice 14388,1
12914,Invoice 138949,1
12915,Invoice 91217,1
12916,Invoice 115861,1
12917,Invoice 9763,1
12918,Invoice 104422,1
12919,Invoice 41628,1
12920,Invoice 133822,1
12921,Invoice 44090,1
12922,Invoice 50117,1
12923,Invoice 33889,1
12924,Invoice 123135,1
12925,Invoice 25009,1
12926,Invoice 61373,1
12927,Invoice 24559,1
12928,Invoice 16435,1
12929,Invoice 102075,1
12930,Invoice 141188,1
12931,Invoice 137218,1
12932,Invoice 59870,2
12933,Invoice 103521,1
12934,Invoice 105794,1
12935,Invoice 32152,1
12936,Invoice 135848,1
12937,Invoice 98165,1
12938,Invoice 88645,1
12939,Invoice 42395,1
12940,Invoice 68920,1
12941,Invoice 6546,1
12942,Invoice 87228,1
12943,Invoice 77459,1
12944,Invoice 66105,1
12945,Invoice 139162,1
12946,Invoice 93974,1
12947,Invoice 62672,1
12948,Invoice 14199,1
12949,Invoice 20695,1
12950,Invoice 45916,1
12951,Invoice 70315,1
12952,Invoice 8331,1
12953,Invoice 98565,1
12954,Invoice 77274,1
12955,Invoice 125108,1
12956,Invoice 119136,1
12957,Invoice 43018,1
12958,Invoice 133267,1
12959,Invoice 44110,1
12960,Invoice 1814,1
12961,Invoice 28744,1
12962,Invoice 44781,1
12963,Invoice 29517,1
12964,Invoice 42093,1
12965,Invoice 22335,1
12966,Invoice 91621,1
12967,Invoice 44660,1
12968,Invoice 121929,1
12969,Invoice 61315,1
12970,Invoice 54926,1
12971,Invoice 136709,1
12972,Invoice 35827,1
12973,Invoice 105417,1
12974,Invoice 67316,1
12975,Invoice 26716,1
12976,Invoice 60231,1
12977,Invoice 123161,1
12978,Invoice 105099,1
12979,Invoice 28914,1
12980,Invoice 87766,1
12981,Invoice 13840,1
12982,Invoice 104655,1
12983,Invoice 35576,1
12984,Invoice 40528,1
12985,Invoice 93545,1
12986,Invoice 82166,1
12987,Invoice 130302,1
12988,Invoice 57634,1
12989,Invoice 27190,1
12990,Invoice 36375,1
12991,Invoice 63905,1
12992,Invoice 24443,1
12993,Invoice 117639,1
12994,Invoice 96821,1
12995,Invoice 135671,1
12996,Invoice 116731,1
12997,Invoice 94095,1
12998,Invoice 81405,1
12999,Invoice 39809,1
13000,Invoice 60659,1
13001,Invoice 127448,1
13002,Invoice 106056,1
13003,Invoice 64781,1
13004,Invoice 104618,1
13005,Invoice 87087,1
13006,Invoice 40114,1
13007,Invoice 107688,1
13008,Invoice 66730,1
13009,Invoice 32257,1
13010,Invoice 118120,1
13011,Invoice 206180,0
13012,Invoice 118306,1
13013,Invoice 4884,1
13014,Invoice 33980,1
13015,Invoice 29247,1
13016,Invoice 41336,1
13017,Invoice 76745,1
13018,Invoice 18064,1
13019,Invoice 64636,1
13020,Invoice 100716,1
13021,Invoice 115326,1
13022,Invoice 300980,0
13023,Invoice 29226,1
13024,Invoice 63222,1
13025,Invoice 40629,1
13026,Invoice 52584,1
13027,Invoice 2575,1
13028,Invoice 23938,1
13029,Invoice 71061,1
13030,Invoice 120192,1
13031,Invoice 126579,1
13032,Invoice 60989,0
13033,Invoice 140861,1
13034,Invoice 128738,1
13035,Invoice 1676,1
13036,Invoice 40951,1
13037,Invoice 66701,1
13038,Invoice 37638,1
13039,Invoice 58237,1
13040,Invoice 40641,1
13041,Invoice 30966,1
13042,Invoice 84481,1
13043,Invoice 128343,1
13044,Invoice 88340,1
13045,Invoice 103402,1
13046,Invoice 87065,1
13047,Invoice 124899,1
13048,Invoice 124420,1
13049,Invoice 135300,1
13050,Invoice 95435,1
13051,Invoice 10362,1
13052,Invoice 137174,1
13053,Invoice 59842,1
13054,Invoice 14523,1
13055,Invoice 91484,1
13056,Invoice 134920,1
13057,Invoice 43330,1
13058,Invoice 23866,1
13059,Invoice 80544,1
13060,Invoice 67217,1
13061,Invoice 5273,1
13062,Invoice 61339,1
13063,Invoice 138808,1
13064,Invoice 45736,1
13065,Invoice 134970,1
13066,Invoice 114948,1
13067,Invoice 129964,1
13068,Invoice 55792,1
13069,Invoice 63182,1
13070,Invoice 50414,2
13071,Invoice 22098,1
13072,Invoice 47751,1
13073,Invoice 44302,1
13074,Invoice 109948,1
13075,Invoice 138240,1
13076,Invoice 9351,1
13077,Invoice 393,1
13078,Invoice 68161,1
13079,Invoice 535,1
13080,Invoice 37228,1
13081,Invoice 18726,1
13082,Invoice 72958,1
13083,Invoice 135740,1
13084,Invoice 119812,1
13085,Invoice 90972,1
13086,Invoice 74707,1
13087,Invoice 117275,1
13088,Invoice 129663,1
13089,Invoice 90789,1
13090,Invoice 65238,1
13091,Invoice 41481,1
13092,Invoice 107506,1
13093,Invoice 37984,1
13094,Invoice 23213,1
13095,Invoice 28190,1
13096,Invoice 100929,1
13097,Invoice 117466,1
13098,Invoice 137035,1
13099,Invoice 65257,1
13100,Invoice 2333,1
13101,Invoice 11851,1
13102,Invoice 123185,1
13103,Invoice 122973,1
13104,Invoice 138678,1
13105,Invoice 71951,1
13106,Invoice 43221,1
13107,Invoice 29233,1
13108,Invoice 133942,1
13109,Invoice 99933,1
13110,Invoice 82360,1
13111,Invoice 37952,1
13112,Invoice 1530,1
13113,Invoice 99014,1
13114,Invoice 96184,1
13115,Invoice 37993,1
13116,Invoice 105082,1
13117,Invoice 54846,1
13118,Invoice 27201,0
13119,Invoice 89291,1
13120,Invoice 127734,1
13121,Invoice 79813,1
13122,Invoice 109585,1
13123,Invoice 118927,1
13124,Invoice 75329,1
13125,Invoice 38677,1
13126,Invoice 78694,1
13127,Invoice 270468,0
13128,Invoice 28990,1
13129,Invoice 35620,1
13130,Invoice 34501,1
13131,Invoice 49872,1
13132,Invoice 127297,1
13133,Invoice 74349,1
13134,Invoice 250425,0
13135,Invoice 4503,1
13136,Invoice 134051,1
13137,Invoice 77504,1
13138,Invoice 3641,1
13139,Invoice 54708,1
13140,Invoice 104380,1
13141,Invoice 62256,1
13142,Invoice 78194,1
13143,Invoice 80663,1
13144,Invoice 103492,1
13145,Invoice 135429,1
13146,Invoice 25367,1
13147,Invoice 2707,1
13148,Invoice 59955,1
13149,Invoice 5074,1
13150,Invoice 123433,1
13151,Invoice 93996,1
13152,Invoice 53604,1
13153,Invoice 276594,0
13154,Invoice 274060,1
13155,Invoice 36837,1
13156,Invoice 11755,1
13157,Invoice 12027,1
13158,Invoice 91651,1
13159,Invoice 326,1
13160,Invoice 75848,1
13161,Invoice 21632,1
13162,Invoice 38267,1
13163,Invoice 58218,1
13164,Invoice 98569,1
13165,Invoice 88142,1
13166,Invoice 113091,1
13167,Invoice 87355,1
13168,Invoice 139104,1
13169,Invoice 84560,1
13170,Invoice 59322,0
13171,Invoice 35052,1
13172,Invoice 114322,1
13173,Invoice 122222,1
13174,Invoice 8717,1
13175,Invoice 62029,1
13176,Invoice 75900,1
13177,Invoice 128766,1
13178,Invoice 127966,1
13179,Invoice 114482,1
13180,Invoice 104860,1
13181,Invoice 40631,1
13182,Invoice 93075,1
13183,Invoice 113415,1
13184,Invoice 84989,1
13185,Invoice 23740,1
13186,Invoice 79670,1
13187,Invoice 134639,1
13188,Invoice 90769,1
13189,Invoice 123865,1
13190,Invoice 112388,1
13191,Invoice 84681,1
13192,Invoice 89664,1
13193,Invoice 18324,1
13194,Invoice 25552,1
13195,Invoice 40782,1
13196,Invoice 90717,1
13197,Invoice 101031,1
13198,Invoice 8050,1
13199,Invoice 77350,0
13200,Invoice 9028,1
13201,Invoice 77138,1
13202,Invoice 31827,1
13203,Invoice 272479,0
13204,Invoice 36896,1
13205,Invoice 117447,1
13206,Invoice 134543,0
13207,Invoice 1971,1
13208,Invoice 255934,1
13209,Invoice 258413,0
13210,Invoice 88264,1
13211,Invoice 39349,1
13212,Invoice 51436,1
13213,Invoice 108517,0
13214,Invoice 289620,0
13215,Invoice 15897,1
13216,Invoice 104191,1
13217,Invoice 110393,1
13218,Invoice 132470,1
13219,Invoice 46594,1
13220,Invoice 91072,0
13221,Invoice 81505,0
13222,Invoice 19263,0
13223,Invoice 103740,1
13224,Invoice 32819,1
13225,Invoice 100684,1
13226,Invoice 49454,1
13227,Invoice 52236,1
13228,Invoice 129386,1
13229,Invoice 108691,1
13230,Invoice 69542,1
13231,Invoice 174602,0
13232,Invoice 226200,0
13233,Invoice 117361,1
13234,Invoice 89192,1
13235,Invoice 150147,1
13236,Invoice 104898,1
13237,Invoice 124789,1
13238,Invoice 59188,1
13239,Invoice 110766,1
13240,Invoice 128232,1
13241,Invoice 89493,1
13242,Invoice 83043,1
13243,Invoice 53905,1
13244,Invoice 66204,1
13245,Invoice 238150,0
13246,Invoice 55076,1
13247,Invoice 619,1
13248,Invoice 192000,0
13249,Invoice 17586,1
13250,Invoice 3251,1
13251,Invoice 130416,1
13252,Invoice 50055,1
13253,Invoice 102130,1
13254,Invoice 85572,1
13255,Invoice 217941,0
13256,Invoice 224872,1
13257,Invoice 260958,1
13258,Invoice 171863,1
13259,Invoice 275566,1
13260,Invoice 245515,1
13261,Invoice 222762,1
13262,Invoice 147137,1
13263,Invoice 146741,1
13264,Invoice 235031,1
13265,Invoice 242548,1
13266,Invoice 144230,1
13267,Invoice 153667,1
13268,Invoice 154236,1
13269,Invoice 154607,1
13270,Invoice 180037,1
