CoCd,DocumentNo,Year,Type,Pstng Date,Reference,Obj. key,CoCd2
Company 15,5100145186.0,2022.0,RE  ,07/28/2022,Ref 132341,51001451862022,
Company 15,5100145191.0,2022.0,RE  ,07/28/2022,Ref 131220,51001451912022,
Company 15,5100145471.0,2022.0,RE  ,07/29/2022,Ref 131047,51001454712022,
Company 15,5100145693.0,2022.0,RE  ,07/29/2022,Reference 22803,51001456932022,
Company 15,5100145746.0,2022.0,RE  ,07/29/2022,Ref 133663,51001457462022,
Company 15,5100145826.0,2022.0,RE  ,07/29/2022,Ref 133114,51001458262022,
Company 15,5100145827.0,2022.0,RE  ,07/29/2022,Ref 130396,51001458272022,
Company 15,5100146016.0,2022.0,RE  ,07/29/2022,Ref 131018,51001460162022,
Company 15,5100146017.0,2022.0,RE  ,07/29/2022,Ref 130551,51001460172022,
Company 15,5100146142.0,2022.0,RE  ,07/29/2022,Ref 132852,51001461422022,
Company 15,5100146194.0,2022.0,RE  ,07/29/2022,Ref 133266,51001461942022,
Company 15,5100146197.0,2022.0,RE  ,07/29/2022,Ref 133309,51001461972022,
Company 15,5100146209.0,2022.0,RE  ,07/29/2022,Ref 134336,51001462092022,
Company 15,5100146210.0,2022.0,RE  ,07/29/2022,Ref 133536,51001462102022,
Company 15,5100146212.0,2022.0,RE  ,07/29/2022,Ref 130637,51001462122022,
Company 15,5100146215.0,2022.0,RE  ,07/29/2022,Ref 132580,51001462152022,
Company 15,5100146216.0,2022.0,RE  ,07/29/2022,Ref 133094,51001462162022,
Company 15,5100146217.0,2022.0,RE  ,07/29/2022,Ref 130972,51001462172022,
Company 15,5100146221.0,2022.0,RE  ,07/29/2022,Ref 131335,51001462212022,
Company 15,5100146673.0,2022.0,RE  ,08/01/2022,Ref 131426,51001466732022,
Company 15,5100147562.0,2022.0,RE  ,08/03/2022,Ref 134314,51001475622022,
Company 15,5100147563.0,2022.0,RE  ,08/03/2022,Ref 133540,51001475632022,
Company 15,5100147575.0,2022.0,RE  ,08/03/2022,Ref 134288,51001475752022,
Company 15,5100147585.0,2022.0,RE  ,08/03/2022,Ref 131007,51001475852022,
Company 15,5100147595.0,2022.0,RE  ,08/03/2022,Ref 133744,51001475952022,
Company 15,5100147596.0,2022.0,RE  ,08/03/2022,Ref 134114,51001475962022,
Company 15,5100147638.0,2022.0,RE  ,08/03/2022,Ref 130715,51001476382022,
Company 15,5100147643.0,2022.0,RE  ,08/03/2022,Ref 131441,51001476432022,
Company 15,5100147646.0,2022.0,RE  ,08/03/2022,Reference 33408,51001476462022,
Company 15,5100147651.0,2022.0,RE  ,08/03/2022,Ref 132793,51001476512022,
Company 15,5100147660.0,2022.0,RE  ,08/03/2022,Ref 132240,51001476602022,
Company 15,5100147661.0,2022.0,RE  ,08/03/2022,Ref 131213,51001476612022,
Company 15,5100147688.0,2022.0,RE  ,08/03/2022,Ref 134430,51001476882022,
Company 15,5100147696.0,2022.0,RE  ,08/03/2022,Ref 131322,51001476962022,
Company 15,5100147701.0,2022.0,RE  ,08/03/2022,Ref 133015,51001477012022,
Company 15,5100147713.0,2022.0,RE  ,08/03/2022,Ref 131621,51001477132022,
Company 15,5100147714.0,2022.0,RE  ,08/03/2022,Ref 132041,51001477142022,
Company 15,5100147715.0,2022.0,RE  ,08/03/2022,Ref 134159,51001477152022,
Company 15,5100147716.0,2022.0,RE  ,08/03/2022,Ref 131502,51001477162022,
Company 15,5100147717.0,2022.0,RE  ,08/03/2022,Ref 133472,51001477172022,
Company 15,5100147721.0,2022.0,RE  ,08/03/2022,Ref 134396,51001477212022,
Company 15,5100147801.0,2022.0,RE  ,08/03/2022,Ref 130841,51001478012022,
Company 15,5100147851.0,2022.0,RE  ,08/03/2022,Reference 56272,51001478512022,
Company 15,5100147932.0,2022.0,RE  ,08/04/2022,Ref 132300,51001479322022,
Company 15,5100147933.0,2022.0,RE  ,08/04/2022,Reference 83347,51001479332022,
Company 15,5100147934.0,2022.0,RE  ,08/04/2022,Ref 133699,51001479342022,
Company 15,5100148042.0,2022.0,RE  ,08/04/2022,Ref 132498,51001480422022,
Company 15,5100148064.0,2022.0,RE  ,08/04/2022,Ref 131531,51001480642022,
Company 15,5100148065.0,2022.0,RE  ,08/04/2022,Ref 134645,51001480652022,
Company 15,5100148066.0,2022.0,RE  ,08/04/2022,Ref 132195,51001480662022,
Company 15,5100148071.0,2022.0,RE  ,08/04/2022,Ref 131840,51001480712022,
Company 15,5100148073.0,2022.0,RE  ,08/04/2022,Ref 134485,51001480732022,
Company 15,5100148109.0,2022.0,RE  ,08/04/2022,Ref 130477,51001481092022,
Company 15,5100148110.0,2022.0,RE  ,08/04/2022,Ref 131221,51001481102022,
Company 15,5100148111.0,2022.0,RE  ,08/04/2022,Ref 131536,51001481112022,
Company 15,5100148113.0,2022.0,RE  ,08/04/2022,Ref 134222,51001481132022,
Company 15,5100148212.0,2022.0,RE  ,08/04/2022,Ref 130471,51001482122022,
Company 15,5100148213.0,2022.0,RE  ,08/04/2022,Reference 78687,51001482132022,
Company 15,5100148251.0,2022.0,RE  ,08/04/2022,Ref 130614,51001482512022,
Company 15,5100148261.0,2022.0,RE  ,08/04/2022,Ref 131400,51001482612022,
Company 15,5100148306.0,2022.0,RE  ,08/05/2022,Ref 133490,51001483062022,
Company 15,5100148356.0,2022.0,RE  ,08/05/2022,Ref 131867,51001483562022,
Company 15,5100148414.0,2022.0,RE  ,08/05/2022,Ref 132709,51001484142022,
Company 15,5100148416.0,2022.0,RE  ,08/05/2022,Ref 130311,51001484162022,
Company 15,5100148417.0,2022.0,RE  ,08/05/2022,Ref 132392,51001484172022,
Company 15,5100148438.0,2022.0,RE  ,08/05/2022,Ref 132535,51001484382022,
Company 15,5100148439.0,2022.0,RE  ,08/05/2022,Reference 110639,51001484392022,
Company 15,5100148443.0,2022.0,RE  ,08/05/2022,Ref 134447,51001484432022,
Company 15,5100148483.0,2022.0,RE  ,08/05/2022,Ref 133860,51001484832022,
Company 15,5100148572.0,2022.0,RE  ,08/05/2022,Ref 134598,51001485722022,
Company 15,5100148573.0,2022.0,RE  ,08/05/2022,Ref 131352,51001485732022,
Company 15,5100148627.0,2022.0,RE  ,08/05/2022,Ref 134494,51001486272022,
Company 15,5100148666.0,2022.0,RE  ,08/06/2022,Ref 134084,51001486662022,
Company 15,5100148805.0,2022.0,RE  ,08/08/2022,Ref 133186,51001488052022,
Company 15,5100148808.0,2022.0,RE  ,08/08/2022,Ref 134068,51001488082022,
Company 15,5100148840.0,2022.0,RE  ,08/08/2022,Ref 130624,51001488402022,
Company 15,5100148841.0,2022.0,RE  ,08/08/2022,Ref 133419,51001488412022,
Company 15,5100148958.0,2022.0,RE  ,08/08/2022,Ref 132577,51001489582022,
Company 15,5100148992.0,2022.0,RE  ,08/08/2022,Ref 132366,51001489922022,
Company 15,5100149096.0,2022.0,RE  ,08/09/2022,Ref 134719,51001490962022,
Company 15,5100149183.0,2022.0,RE  ,08/09/2022,Ref 131843,51001491832022,
Company 15,5100149200.0,2022.0,RE  ,08/09/2022,Reference 61998,51001492002022,
Company 15,5100149213.0,2022.0,RE  ,08/09/2022,Ref 133977,51001492132022,
Company 15,5100149227.0,2022.0,RE  ,08/09/2022,Ref 132367,51001492272022,
Company 15,5100149228.0,2022.0,RE  ,08/09/2022,Ref 134057,51001492282022,
Company 15,5100149242.0,2022.0,RE  ,08/09/2022,Reference 42700,51001492422022,
Company 15,5100149304.0,2022.0,RE  ,08/09/2022,Ref 132187,51001493042022,
Company 15,5100149392.0,2022.0,RE  ,08/09/2022,Ref 131627,51001493922022,
Company 15,5100149484.0,2022.0,RE  ,08/09/2022,Ref 134595,51001494842022,
Company 15,5100149499.0,2022.0,RE  ,08/09/2022,Ref 134040,51001494992022,
Company 15,5100149500.0,2022.0,RE  ,08/09/2022,Ref 133381,51001495002022,
Company 15,5100149501.0,2022.0,RE  ,08/09/2022,Ref 133399,51001495012022,
Company 15,5100149503.0,2022.0,RE  ,08/09/2022,Ref 132128,51001495032022,
Company 15,5100149504.0,2022.0,RE  ,08/09/2022,Ref 130327,51001495042022,
Company 15,5100149505.0,2022.0,RE  ,08/09/2022,Ref 130851,51001495052022,
Company 15,5100149506.0,2022.0,RE  ,08/09/2022,Ref 132863,51001495062022,
Company 15,5100149508.0,2022.0,RE  ,08/09/2022,Ref 130853,51001495082022,
Company 15,5100149511.0,2022.0,RE  ,08/09/2022,Ref 132291,51001495112022,
Company 15,5100149512.0,2022.0,RE  ,08/09/2022,Ref 133735,51001495122022,
Company 15,5100149621.0,2022.0,RE  ,08/10/2022,Ref 133270,51001496212022,
Company 15,5100149622.0,2022.0,RE  ,08/10/2022,Ref 130509,51001496222022,
Company 15,5100149623.0,2022.0,RE  ,08/10/2022,Ref 132463,51001496232022,
Company 15,5100149626.0,2022.0,RE  ,08/10/2022,Ref 133616,51001496262022,
Company 15,5100149627.0,2022.0,RE  ,08/10/2022,Ref 130417,51001496272022,
Company 15,5100149648.0,2022.0,RE  ,08/10/2022,Ref 131513,51001496482022,
Company 15,5100149650.0,2022.0,RE  ,08/10/2022,Ref 133444,51001496502022,
Company 15,5100149651.0,2022.0,RE  ,08/10/2022,Ref 133573,51001496512022,
Company 15,5100149732.0,2022.0,RE  ,08/10/2022,Ref 133624,51001497322022,
Company 15,5100149733.0,2022.0,RE  ,08/10/2022,Ref 131960,51001497332022,
Company 15,5100149846.0,2022.0,RE  ,08/10/2022,Ref 131886,51001498462022,
Company 15,5100149848.0,2022.0,RE  ,08/10/2022,Ref 133621,51001498482022,
Company 15,5100149850.0,2022.0,RE  ,08/10/2022,Ref 133217,51001498502022,
Company 15,5100149851.0,2022.0,RE  ,08/10/2022,Ref 132014,51001498512022,
Company 15,5100149852.0,2022.0,RE  ,08/10/2022,Ref 133740,51001498522022,
Company 15,5100149855.0,2022.0,RE  ,08/10/2022,Ref 133837,51001498552022,
Company 15,5100149857.0,2022.0,RE  ,08/10/2022,Ref 132936,51001498572022,
Company 15,5100149859.0,2022.0,RE  ,08/10/2022,Ref 133487,51001498592022,
Company 15,5100149860.0,2022.0,RE  ,08/10/2022,Ref 134531,51001498602022,
Company 15,5100149878.0,2022.0,RE  ,08/10/2022,Reference 82962,51001498782022,
Company 15,5100149968.0,2022.0,RE  ,08/11/2022,Ref 131664,51001499682022,
Company 15,5100149970.0,2022.0,RE  ,08/11/2022,Ref 134448,51001499702022,
Company 15,5100149975.0,2022.0,RE  ,08/11/2022,Ref 130460,51001499752022,
Company 15,5100149983.0,2022.0,RE  ,08/11/2022,Ref 132910,51001499832022,
Company 15,5100149994.0,2022.0,RE  ,08/11/2022,Ref 131232,51001499942022,
Company 15,5100150166.0,2022.0,RE  ,08/11/2022,Ref 133433,51001501662022,
Company 15,5100150186.0,2022.0,RE  ,08/11/2022,Ref 130651,51001501862022,
Company 15,5100150215.0,2022.0,RE  ,08/11/2022,Ref 134380,51001502152022,
Company 15,5100150261.0,2022.0,RE  ,08/12/2022,Ref 130554,51001502612022,
Company 15,5100150571.0,2022.0,RE  ,08/12/2022,Reference 54163,51001505712022,
Company 15,5100150606.0,2022.0,RE  ,08/12/2022,Ref 134070,51001506062022,
Company 15,5100150607.0,2022.0,RE  ,08/12/2022,Ref 134277,51001506072022,
Company 15,5100150612.0,2022.0,RE  ,08/12/2022,Ref 130316,51001506122022,
Company 15,5100150617.0,2022.0,RE  ,08/12/2022,Ref 130449,51001506172022,
Company 15,5100150653.0,2022.0,RE  ,08/13/2022,Ref 133251,51001506532022,
Company 15,5100150969.0,2022.0,RE  ,08/16/2022,Ref 132923,51001509692022,
Company 15,5100150994.0,2022.0,RE  ,08/16/2022,Ref 130347,51001509942022,
Company 15,5100151144.0,2022.0,RE  ,08/16/2022,Ref 130932,51001511442022,
Company 15,5100151147.0,2022.0,RE  ,08/16/2022,Ref 130322,51001511472022,
Company 15,5100151452.0,2022.0,RE  ,08/17/2022,Ref 134499,51001514522022,
Company 15,5100151460.0,2022.0,RE  ,08/17/2022,Ref 131331,51001514602022,
Company 15,5100151465.0,2022.0,RE  ,08/17/2022,Ref 131157,51001514652022,
Company 15,5100151469.0,2022.0,RE  ,08/17/2022,Ref 132368,51001514692022,
Company 15,5100151487.0,2022.0,RE  ,08/17/2022,Ref 132967,51001514872022,
Company 15,5100151502.0,2022.0,RE  ,08/17/2022,Ref 133357,51001515022022,
Company 15,5100151505.0,2022.0,RE  ,08/17/2022,Ref 133093,51001515052022,
Company 15,5100151582.0,2022.0,RE  ,08/17/2022,Ref 133836,51001515822022,
Company 15,5100151714.0,2022.0,RE  ,08/17/2022,Ref 133013,51001517142022,
Company 15,5100151881.0,2022.0,RE  ,08/18/2022,Ref 133775,51001518812022,
Company 15,5100151886.0,2022.0,RE  ,08/18/2022,Ref 134712,51001518862022,
Company 15,5100151996.0,2022.0,RE  ,08/18/2022,Ref 134027,51001519962022,
Company 15,5100151999.0,2022.0,RE  ,08/18/2022,Ref 133403,51001519992022,
Company 15,5100152005.0,2022.0,RE  ,08/18/2022,Ref 132109,51001520052022,
Company 15,5100152008.0,2022.0,RE  ,08/18/2022,Ref 130395,51001520082022,
Company 15,5100152009.0,2022.0,RE  ,08/18/2022,Ref 133404,51001520092022,
Company 15,5100152011.0,2022.0,RE  ,08/18/2022,Ref 130830,51001520112022,
Company 15,5100152012.0,2022.0,RE  ,08/18/2022,Ref 133622,51001520122022,
Company 15,5100152169.0,2022.0,RE  ,08/18/2022,Ref 131388,51001521692022,
Company 15,5100152261.0,2022.0,RE  ,08/19/2022,Ref 133613,51001522612022,
Company 15,5100152262.0,2022.0,RE  ,08/19/2022,Ref 134611,51001522622022,
Company 15,5100152288.0,2022.0,RE  ,08/19/2022,Ref 132295,51001522882022,
Company 15,5100152290.0,2022.0,RE  ,08/19/2022,Ref 134085,51001522902022,
Company 15,5100152294.0,2022.0,RE  ,08/19/2022,Reference 51334,51001522942022,
Company 15,5100152380.0,2022.0,RE  ,08/19/2022,Ref 132054,51001523802022,
Company 15,5100152385.0,2022.0,RE  ,08/19/2022,Ref 131757,51001523852022,
Company 15,5100152388.0,2022.0,RE  ,08/19/2022,Ref 132924,51001523882022,
Company 15,5100152421.0,2022.0,RE  ,08/19/2022,Ref 134018,51001524212022,
Company 15,5100152428.0,2022.0,RE  ,08/19/2022,Ref 133967,51001524282022,
Company 15,5100152684.0,2022.0,RE  ,08/22/2022,Ref 131314,51001526842022,
Company 15,5100152701.0,2022.0,RE  ,08/22/2022,Ref 132223,51001527012022,
Company 15,5100152731.0,2022.0,RE  ,08/22/2022,Ref 132296,51001527312022,
Company 15,5100152809.0,2022.0,RE  ,08/22/2022,Ref 134546,51001528092022,
Company 15,5100152894.0,2022.0,RE  ,08/22/2022,Ref 133506,51001528942022,
Company 15,5100152896.0,2022.0,RE  ,08/22/2022,Ref 132874,51001528962022,
Company 15,5100152897.0,2022.0,RE  ,08/22/2022,Ref 134220,51001528972022,
Company 15,5100152898.0,2022.0,RE  ,08/22/2022,Ref 134151,51001528982022,
Company 15,5100152915.0,2022.0,RE  ,08/22/2022,Ref 134582,51001529152022,
Company 15,5100152965.0,2022.0,RE  ,08/22/2022,Ref 131842,51001529652022,
Company 15,5100153145.0,2022.0,RE  ,08/23/2022,Ref 131801,51001531452022,
Company 15,5100153146.0,2022.0,RE  ,08/23/2022,Ref 130398,51001531462022,
Company 15,5100153250.0,2022.0,RE  ,08/23/2022,Ref 133895,51001532502022,
Company 15,5100153252.0,2022.0,RE  ,08/23/2022,Ref 130901,51001532522022,
Company 15,5100153259.0,2022.0,RE  ,08/23/2022,Ref 132153,51001532592022,
Company 15,5100153260.0,2022.0,RE  ,08/23/2022,Ref 130641,51001532602022,
Company 15,5100153291.0,2022.0,RE  ,08/23/2022,Ref 132769,51001532912022,
Company 15,5100153317.0,2022.0,RE  ,08/23/2022,Ref 134087,51001533172022,
Company 15,5100153321.0,2022.0,RE  ,08/23/2022,Ref 132410,51001533212022,
Company 15,5100153326.0,2022.0,RE  ,08/23/2022,Ref 132011,51001533262022,
Company 15,5100153328.0,2022.0,RE  ,08/23/2022,Ref 133618,51001533282022,
Company 15,5100153336.0,2022.0,RE  ,08/23/2022,Ref 131705,51001533362022,
Company 15,5100153340.0,2022.0,RE  ,08/23/2022,Ref 133590,51001533402022,
Company 15,5100153342.0,2022.0,RE  ,08/23/2022,Ref 133350,51001533422022,
Company 15,5100153343.0,2022.0,RE  ,08/23/2022,Ref 130749,51001533432022,
Company 15,5100153345.0,2022.0,RE  ,08/23/2022,Ref 134189,51001533452022,
Company 15,5100153346.0,2022.0,RE  ,08/23/2022,Ref 131299,51001533462022,
Company 15,5100153347.0,2022.0,RE  ,08/23/2022,Ref 130561,51001533472022,
Company 15,5100153515.0,2022.0,RE  ,08/23/2022,Ref 130375,51001535152022,
Company 15,5100153518.0,2022.0,RE  ,08/23/2022,Ref 131547,51001535182022,
Company 15,5100153520.0,2022.0,RE  ,08/23/2022,Ref 131409,51001535202022,
Company 15,5100153524.0,2022.0,RE  ,08/23/2022,Ref 134319,51001535242022,
Company 15,5100153529.0,2022.0,RE  ,08/23/2022,Ref 133792,51001535292022,
Company 15,5100153530.0,2022.0,RE  ,08/23/2022,Ref 133507,51001535302022,
Company 15,5100153531.0,2022.0,RE  ,08/23/2022,Ref 130387,51001535312022,
Company 15,5100153557.0,2022.0,RE  ,08/23/2022,Ref 131922,51001535572022,
Company 15,5100153558.0,2022.0,RE  ,08/23/2022,Ref 130629,51001535582022,
Company 15,5100153559.0,2022.0,RE  ,08/23/2022,Ref 130448,51001535592022,
Company 15,5100153677.0,2022.0,RE  ,08/24/2022,Ref 131399,51001536772022,
Company 15,5100153690.0,2022.0,RE  ,08/24/2022,Ref 131193,51001536902022,
Company 15,5100153692.0,2022.0,RE  ,08/24/2022,Ref 133843,51001536922022,
Company 15,5100153709.0,2022.0,RE  ,08/24/2022,Ref 132946,51001537092022,
Company 15,5100153723.0,2022.0,RE  ,08/24/2022,Ref 133937,51001537232022,
Company 15,5100153868.0,2022.0,RE  ,08/24/2022,Ref 133563,51001538682022,
Company 15,5100153874.0,2022.0,RE  ,08/24/2022,Reference 78868,51001538742022,
Company 15,5100153906.0,2022.0,RE  ,08/24/2022,Ref 134088,51001539062022,
Company 15,5100153912.0,2022.0,RE  ,08/24/2022,Ref 132562,51001539122022,
Company 15,5100153938.0,2022.0,RE  ,08/24/2022,Ref 131035,51001539382022,
Company 15,5100153957.0,2022.0,RE  ,08/24/2022,Ref 130565,51001539572022,
Company 15,5100153980.0,2022.0,RE  ,08/24/2022,Ref 133891,51001539802022,
Company 15,5100154014.0,2022.0,RE  ,08/24/2022,Ref 132170,51001540142022,
Company 15,5100154158.0,2022.0,RE  ,08/25/2022,Ref 133310,51001541582022,
Company 15,5100154191.0,2022.0,RE  ,08/25/2022,Reference 44622,51001541912022,
Company 15,5100154292.0,2022.0,RE  ,08/25/2022,Ref 132401,51001542922022,
Company 15,5100154315.0,2022.0,RE  ,08/25/2022,Ref 134415,51001543152022,
Company 15,5100154366.0,2022.0,RE  ,08/25/2022,Reference 8134,51001543662022,
Company 15,5100154367.0,2022.0,RE  ,08/25/2022,Reference 17706,51001543672022,
Company 15,5100154369.0,2022.0,RE  ,08/25/2022,Ref 133902,51001543692022,
Company 15,5100154403.0,2022.0,RE  ,08/25/2022,Ref 133491,51001544032022,
Company 15,5100154563.0,2022.0,RE  ,08/26/2022,Ref 131522,51001545632022,
Company 15,5100154774.0,2022.0,RE  ,08/27/2022,Ref 133442,51001547742022,
Company 15,5100154805.0,2022.0,RE  ,08/27/2022,Ref 132686,51001548052022,
Company 15,5100154838.0,2022.0,RE  ,08/27/2022,Reference 86198,51001548382022,
Company 15,5100155172.0,2022.0,RE  ,08/29/2022,Ref 130580,51001551722022,
Company 15,5100155341.0,2022.0,RE  ,08/29/2022,Ref 132661,51001553412022,
Company 15,5100155354.0,2022.0,RE  ,08/29/2022,Ref 132076,51001553542022,
Company 15,5100155355.0,2022.0,RE  ,08/29/2022,Ref 133042,51001553552022,
Company 15,5100155374.0,2022.0,RE  ,08/29/2022,Ref 134683,51001553742022,
Company 15,5100155675.0,2022.0,RE  ,08/30/2022,Ref 134003,51001556752022,
Company 15,5100155724.0,2022.0,RE  ,08/30/2022,Ref 132125,51001557242022,
Company 15,5100155792.0,2022.0,RE  ,08/30/2022,Reference 25632,51001557922022,
Company 15,5100155860.0,2022.0,RE  ,08/30/2022,Ref 132783,51001558602022,
Company 15,5100155867.0,2022.0,RE  ,08/30/2022,Ref 132694,51001558672022,
Company 15,5100155964.0,2022.0,RE  ,08/30/2022,Ref 132073,51001559642022,
Company 15,5100156317.0,2022.0,RE  ,08/31/2022,Ref 133202,51001563172022,
Company 15,5100156339.0,2022.0,RE  ,08/31/2022,Ref 131281,51001563392022,
Company 15,5100157119.0,2022.0,RE  ,08/31/2022,Ref 131802,51001571192022,
Company 15,5100157216.0,2022.0,RE  ,09/01/2022,Ref 131999,51001572162022,
Company 15,5100157310.0,2022.0,RE  ,09/01/2022,Ref 133772,51001573102022,
Company 15,5100157349.0,2022.0,RE  ,09/01/2022,Ref 131068,51001573492022,
Company 15,5100157440.0,2022.0,RE  ,09/01/2022,Ref 132653,51001574402022,
Company 15,5100157466.0,2022.0,RE  ,09/01/2022,Reference 63521,51001574662022,
Company 15,5100157801.0,2022.0,RE  ,09/02/2022,Ref 130954,51001578012022,
Company 15,5100157925.0,2022.0,RE  ,09/02/2022,Ref 131783,51001579252022,
Company 15,5100157946.0,2022.0,RE  ,09/02/2022,Ref 132106,51001579462022,
Company 15,5100158038.0,2022.0,RE  ,09/05/2022,Reference 86609,51001580382022,
Company 15,5100158039.0,2022.0,RE  ,09/05/2022,Reference 62986,51001580392022,
Company 15,5100158040.0,2022.0,RE  ,09/05/2022,Reference 38238,51001580402022,
Company 15,5100158041.0,2022.0,RE  ,09/05/2022,Reference 14093,51001580412022,
Company 15,5100158173.0,2022.0,RE  ,09/05/2022,Ref 134441,51001581732022,
Company 15,5100158240.0,2022.0,RE  ,09/05/2022,Ref 132683,51001582402022,
Company 15,5100158241.0,2022.0,RE  ,09/05/2022,Ref 133889,51001582412022,
Company 15,5100158297.0,2022.0,RE  ,09/05/2022,Ref 133448,51001582972022,
Company 15,5100158308.0,2022.0,RE  ,09/05/2022,Ref 134195,51001583082022,
Company 15,5100158314.0,2022.0,RE  ,09/05/2022,Reference 114483,51001583142022,
Company 15,5100158326.0,2022.0,RE  ,09/05/2022,Ref 132902,51001583262022,
Company 15,5100158386.0,2022.0,RE  ,09/06/2022,Ref 132383,51001583862022,
Company 15,5100158387.0,2022.0,RE  ,09/06/2022,Ref 130692,51001583872022,
Company 15,5100158517.0,2022.0,RE  ,09/06/2022,Ref 134527,51001585172022,
Company 15,5100158530.0,2022.0,RE  ,09/06/2022,Ref 130990,51001585302022,
Company 15,5100158580.0,2022.0,RE  ,09/06/2022,Ref 134141,51001585802022,
Company 15,5100158610.0,2022.0,RE  ,09/06/2022,Reference 124775,51001586102022,
Company 15,5100158611.0,2022.0,RE  ,09/06/2022,Ref 132637,51001586112022,
Company 15,5100158761.0,2022.0,RE  ,09/06/2022,Ref 132870,51001587612022,
Company 15,5100158780.0,2022.0,RE  ,09/06/2022,Ref 130318,51001587802022,
Company 15,5100158913.0,2022.0,RE  ,09/07/2022,Ref 134190,51001589132022,
Company 15,5100158915.0,2022.0,RE  ,09/07/2022,Ref 134399,51001589152022,
Company 15,5100158916.0,2022.0,RE  ,09/07/2022,Ref 131470,51001589162022,
Company 15,5100158919.0,2022.0,RE  ,09/07/2022,Ref 133165,51001589192022,
Company 15,5100159023.0,2022.0,RE  ,09/07/2022,Ref 130586,51001590232022,
Company 15,5100159229.0,2022.0,RE  ,09/07/2022,Ref 132074,51001592292022,
Company 15,5100159305.0,2022.0,RE  ,09/08/2022,Reference 41198,51001593052022,
Company 15,5100159306.0,2022.0,RE  ,09/08/2022,Ref 131604,51001593062022,
Company 15,5100159308.0,2022.0,RE  ,09/08/2022,Reference 114852,51001593082022,
Company 15,5100159310.0,2022.0,RE  ,09/08/2022,Ref 131847,51001593102022,
Company 15,5100159311.0,2022.0,RE  ,09/08/2022,Reference 70882,51001593112022,
Company 15,5100159391.0,2022.0,RE  ,09/08/2022,Ref 131489,51001593912022,
Company 15,5100159393.0,2022.0,RE  ,09/08/2022,Ref 132743,51001593932022,
Company 15,5100159395.0,2022.0,RE  ,09/08/2022,Ref 134636,51001593952022,
Company 15,5100159405.0,2022.0,RE  ,09/08/2022,Ref 132790,51001594052022,
Company 15,5100159409.0,2022.0,RE  ,09/08/2022,Ref 131910,51001594092022,
Company 15,5100159410.0,2022.0,RE  ,09/08/2022,Ref 134428,51001594102022,
Company 15,5100159412.0,2022.0,RE  ,09/08/2022,Ref 131819,51001594122022,
Company 15,5100159416.0,2022.0,RE  ,09/08/2022,Ref 134298,51001594162022,
Company 15,5100159430.0,2022.0,RE  ,09/08/2022,Ref 134374,51001594302022,
Company 15,5100159435.0,2022.0,RE  ,09/08/2022,Ref 131500,51001594352022,
Company 15,5100159436.0,2022.0,RE  ,09/08/2022,Ref 130823,51001594362022,
Company 15,5100159474.0,2022.0,RE  ,09/08/2022,Ref 131106,51001594742022,
Company 15,5100159552.0,2022.0,RE  ,09/08/2022,Reference 79833,51001595522022,
Company 15,5100159554.0,2022.0,RE  ,09/08/2022,Ref 131741,51001595542022,
Company 15,5100159564.0,2022.0,RE  ,09/08/2022,Ref 131396,51001595642022,
Company 15,5100159879.0,2022.0,RE  ,09/09/2022,Ref 134256,51001598792022,
Company 15,5100159903.0,2022.0,RE  ,09/09/2022,Ref 131569,51001599032022,
Company 15,5100159954.0,2022.0,RE  ,09/09/2022,Ref 133375,51001599542022,
Company 15,5100160205.0,2022.0,RE  ,09/09/2022,Ref 130672,51001602052022,
Company 15,5100160347.0,2022.0,RE  ,09/12/2022,Ref 131145,51001603472022,
Company 15,5100160479.0,2022.0,RE  ,09/12/2022,Ref 130983,51001604792022,
Company 15,5100160483.0,2022.0,RE  ,09/12/2022,Ref 134535,51001604832022,
Company 15,5100160524.0,2022.0,RE  ,09/12/2022,Ref 134163,51001605242022,
Company 15,5100160797.0,2022.0,RE  ,09/12/2022,Reference 24528,51001607972022,
Company 15,5100160814.0,2022.0,RE  ,09/12/2022,Ref 133724,51001608142022,
Company 15,5100160818.0,2022.0,RE  ,09/12/2022,Ref 133204,51001608182022,
Company 15,5100160833.0,2022.0,RE  ,09/12/2022,Reference 1371,51001608332022,
Company 15,5100160849.0,2022.0,RE  ,09/12/2022,Reference 59677,51001608492022,
Company 15,5100160851.0,2022.0,RE  ,09/12/2022,Ref 132796,51001608512022,
Company 15,5100160989.0,2022.0,RE  ,09/13/2022,Ref 134664,51001609892022,
Company 15,5100160990.0,2022.0,RE  ,09/13/2022,Ref 132797,51001609902022,
Company 15,5100161149.0,2022.0,RE  ,09/13/2022,Ref 132877,51001611492022,
Company 15,5100161191.0,2022.0,RE  ,09/13/2022,Ref 132689,51001611912022,
Company 15,5100161228.0,2022.0,RE  ,09/13/2022,Ref 131259,51001612282022,
Company 15,5100161261.0,2022.0,RE  ,09/13/2022,Ref 133384,51001612612022,
Company 15,5100161265.0,2022.0,RE  ,09/13/2022,Ref 134670,51001612652022,
Company 15,5100161330.0,2022.0,RE  ,09/13/2022,Reference 92642,51001613302022,
Company 15,5100161353.0,2022.0,RE  ,09/13/2022,Ref 133650,51001613532022,
Company 15,5100161399.0,2022.0,RE  ,09/13/2022,Ref 133006,51001613992022,
Company 15,5100161400.0,2022.0,RE  ,09/13/2022,Ref 131983,51001614002022,
Company 15,5100161402.0,2022.0,RE  ,09/13/2022,Ref 134620,51001614022022,
