Queue Name,Queue ID,Content ID,Ad Hoc Task,Log Date,User Name,User ID
AP – Manual Match,108,182515,Complete,2/28/2023 8:07:57 AM,KARLA.VARGAS,122
AP – Manual Match,108,187000,Complete,2/28/2023 8:08:03 AM,LINDSAY.CAMPANELLI,117
AP – Manual Match,108,186657,Complete,2/28/2023 8:15:12 AM,LINDSAY.CAMPANELLI,117
AP – AP Exceptions,103,183842,Resubmit,2/24/2023 5:46:31 PM,MOISES.ROCHA,126
AP – AP Exceptions,103,184708,Resubmit,2/24/2023 5:49:57 PM,MOISES.ROCHA,126
AP – AP Exceptions,103,184175,Resubmit,2/24/2023 5:50:27 PM,MOISES.ROCHA,126
AP – AP Exceptions,103,182952,Remove from WF,2/24/2023 5:51:56 PM,MOISES.ROCHA,126
AP – AP Exceptions,103,185094,Remove from WF,2/27/2023 5:16:41 PM,YENDRY.ARCE,125
AP – AP Exceptions,103,183319,Resubmit,2/27/2023 5:17:01 PM,YENDRY.ARCE,125
AP – AP Exceptions,103,179536,Resubmit,2/27/2023 5:17:42 PM,YENDRY.ARCE,125
AP – AP Exceptions,103,184216,Resubmit,2/27/2023 5:18:23 PM,YENDRY.ARCE,125
AP – AP Exceptions,103,186040,Remove from WF,2/27/2023 5:21:44 PM,ALBERTO.CASCANTE,112
AP – AP Exceptions,103,182887,Remove from WF,2/27/2023 5:21:50 PM,YENDRY.ARCE,125
AP – AP Exceptions,103,186038,Remove from WF,2/27/2023 5:22:02 PM,ALBERTO.CASCANTE,112
AP – Manual Match,108,171521,Remove from WF,2/27/2023 5:35:10 PM,MOISES.ROCHA,126
AP – AP Exceptions,103,184633,Remove from WF,2/27/2023 5:37:18 PM,YENDRY.ARCE,125
AP – AP Exceptions,103,185678,Resubmit,2/27/2023 5:38:06 PM,MOISES.ROCHA,126
AP – AP Exceptions,103,175342,Resubmit,2/27/2023 5:40:39 PM,YENDRY.ARCE,125
AP – AP Exceptions,103,178758,Resubmit,2/27/2023 5:44:38 PM,YENDRY.ARCE,125
AP – AP Exceptions,103,182940,Resubmit,2/27/2023 5:45:21 PM,YENDRY.ARCE,125
AP – AP Exceptions,103,182943,Resubmit,2/27/2023 5:46:15 PM,YENDRY.ARCE,125
AP – AP Exceptions,103,178758,Remove from WF,2/27/2023 5:46:43 PM,YENDRY.ARCE,125
AP – Manual Match,108,186425,Complete,2/28/2023 8:15:43 AM,LINDSAY.CAMPANELLI,117
AP – Manual Match,108,186650,Complete,2/28/2023 8:16:01 AM,LINDSAY.CAMPANELLI,117
AP – Manual Match,108,186649,Complete,2/28/2023 8:16:14 AM,LINDSAY.CAMPANELLI,117
AP – Manual Match,108,186160,Complete,2/28/2023 8:16:25 AM,LINDSAY.CAMPANELLI,117
AP – Manual Match,108,185143,Complete,2/28/2023 8:16:45 AM,LINDSAY.CAMPANELLI,117
AP – Manual Match,108,185143,Complete,2/28/2023 8:17:54 AM,LINDSAY.CAMPANELLI,117
AP – Manual Match,108,184956,Complete,2/28/2023 8:24:51 AM,LINDSAY.CAMPANELLI,117
AP – Manual Match,108,180825,Complete,2/28/2023 8:31:01 AM,LINDSAY.CAMPANELLI,117
AP – Manual Match,108,182443,Complete,2/28/2023 8:34:20 AM,KARLA.VARGAS,122
AP – Manual Match,108,182438,Complete,2/28/2023 8:36:38 AM,KARLA.VARGAS,122
AP – Manual Match,108,184590,Complete,2/28/2023 8:43:46 AM,LINDSAY.CAMPANELLI,117
AP – Manual Match,108,182611,Complete,2/28/2023 8:44:15 AM,KARLA.VARGAS,122
AP – Manual Match,108,184590,Complete,2/28/2023 8:44:45 AM,LINDSAY.CAMPANELLI,117
AP – Manual Match,108,182877,Complete,2/28/2023 8:45:15 AM,KARLA.VARGAS,122
AP – Manual Match,108,186524,Complete,2/28/2023 8:45:44 AM,LINDSAY.CAMPANELLI,117
AP – AP Exceptions,103,183335,Resubmit,2/28/2023 9:54:22 AM,YENDRY.ARCE,125
AP – Manual Match,108,186854,Complete,2/28/2023 9:58:05 AM,LINDSAY.CAMPANELLI,117
AP – AP Exceptions,103,185384,Resubmit,2/28/2023 10:15:49 AM,KENNETH.ALVARADO,137
AP – AP Exceptions,103,185382,Resubmit,2/28/2023 10:16:32 AM,KENNETH.ALVARADO,137
AP – Manual Match,108,185680,Resubmit,2/28/2023 10:16:33 AM,YENDRY.ARCE,125
AP – Manual Match,108,186936,Complete,2/28/2023 10:21:49 AM,LINDSAY.CAMPANELLI,117
AP – Manual Match,108,184473,Complete,2/28/2023 10:25:31 AM,YENDRY.ARCE,125
AP – Manual Match,108,184474,Complete,2/28/2023 10:26:03 AM,YENDRY.ARCE,125
AP – Manual Match,108,182895,Resubmit,2/28/2023 10:27:34 AM,YENDRY.ARCE,125
AP – Manual Match,108,182894,Resubmit,2/28/2023 10:28:18 AM,YENDRY.ARCE,125
AP – Manual Match,108,186668,Complete,2/28/2023 10:28:20 AM,LINDSAY.CAMPANELLI,117
AP – Manual Match,108,183337,Complete,2/28/2023 10:30:38 AM,YENDRY.ARCE,125
AP – Manual Match,108,183336,Complete,2/28/2023 10:31:12 AM,YENDRY.ARCE,125
AP – AP Exceptions,103,179279,Resubmit,2/27/2023 8:48:16 AM,PRAGNA.PATEL,108
AP – AP Exceptions,103,177018,Resubmit,2/27/2023 8:49:28 AM,PRAGNA.PATEL,108
AP – AP Exceptions,103,181225,Resubmit,2/27/2023 9:20:14 AM,YENDRY.ARCE,125
AP – Manual Match,108,184698,Complete,2/27/2023 9:55:23 AM,LINDSAY.CAMPANELLI,117
AP – Manual Match,108,183569,Complete,2/27/2023 9:55:41 AM,LINDSAY.CAMPANELLI,117
AP – AP Exceptions,103,178759,Remove from WF,2/27/2023 9:56:03 AM,KENNETH.ALVARADO,137
AP – Manual Match,108,184066,Complete,2/27/2023 9:56:04 AM,LINDSAY.CAMPANELLI,117
AP – Manual Match,108,182959,Resubmit,2/27/2023 9:56:17 AM,YENDRY.ARCE,125
AP – Manual Match,108,184068,Complete,2/27/2023 9:56:25 AM,LINDSAY.CAMPANELLI,117
AP – AP Exceptions,103,185414,Remove from WF,2/27/2023 12:46:11 PM,KARLA.VARGAS,122
AP – AP Exceptions,103,185195,Remove from WF,2/27/2023 12:48:02 PM,KARLA.VARGAS,122
AP – AP Exceptions,103,185194,Remove from WF,2/27/2023 12:48:28 PM,KARLA.VARGAS,122
AP – Manual Match,108,171046,Resubmit,2/27/2023 1:10:50 PM,MOISES.ROCHA,126
AP – AP Exceptions,103,177018,Resubmit,2/27/2023 1:49:59 PM,PRAGNA.PATEL,108
AP – AP Exceptions,103,177018,Resubmit,2/27/2023 1:50:28 PM,PRAGNA.PATEL,108
AP – Manual Match,108,174420,Resubmit,2/27/2023 1:54:18 PM,MOISES.ROCHA,126
AP – Manual Match,108,180519,Complete,2/27/2023 1:55:24 PM,MOISES.ROCHA,126
AP – Manual Match,108,180526,Complete,2/27/2023 1:55:40 PM,MOISES.ROCHA,126
AP – Manual Match,108,177053,Resubmit,2/27/2023 2:12:02 PM,MOISES.ROCHA,126
AP – AP Exceptions,103,180825,Resubmit,2/27/2023 2:20:06 PM,PRAGNA.PATEL,108
AP – Manual Match,108,173257,Resubmit,2/27/2023 2:59:41 PM,MOISES.ROCHA,126
AP – Manual Match,108,173260,Complete,2/27/2023 3:00:43 PM,MOISES.ROCHA,126
AP – Manual Match,108,177241,Resubmit,2/27/2023 3:01:26 PM,MOISES.ROCHA,126
AP – Manual Match,108,177394,Complete,2/27/2023 3:01:52 PM,MOISES.ROCHA,126
AP – Manual Match,108,182542,Complete,2/27/2023 3:08:46 PM,KARLA.VARGAS,122
AP – Manual Match,108,182544,Complete,2/27/2023 3:10:10 PM,KARLA.VARGAS,122
AP – Manual Match,108,177142,Complete,2/27/2023 3:14:49 PM,MOISES.ROCHA,126
AP – AP Exceptions,103,181194,Resubmit,2/27/2023 5:20:01 PM,YENDRY.ARCE,125
AP – AP Exceptions,103,182961,Remove from WF,2/27/2023 5:20:43 PM,ALBERTO.CASCANTE,112
AP – AP Exceptions,103,184474,Resubmit,2/27/2023 5:21:23 PM,YENDRY.ARCE,125
AP – AP Exceptions,103,184475,Remove from WF,2/27/2023 5:21:27 PM,YENDRY.ARCE,125
AP – AP Exceptions,103,186039,Remove from WF,2/27/2023 5:21:31 PM,ALBERTO.CASCANTE,112
AP – AP Exceptions,103,148014,Resubmit,2/27/2023 5:41:49 PM,YENDRY.ARCE,125
AP – AP Exceptions,103,186213,Resubmit,2/27/2023 5:43:09 PM,MOISES.ROCHA,126
AP – AP Exceptions,103,182942,Resubmit,2/27/2023 5:47:25 PM,YENDRY.ARCE,125
AP – AP Exceptions,103,183647,Remove from WF,2/27/2023 5:47:57 PM,YENDRY.ARCE,125
AP – AP Exceptions,103,180194,Resubmit,2/27/2023 5:48:27 PM,YENDRY.ARCE,125
AP – AP Exceptions,103,170427,Remove from WF,2/27/2023 5:53:42 PM,ALBERTO.CASCANTE,112
AP – AP Exceptions,103,183615,Remove from WF,2/27/2023 5:55:38 PM,YENDRY.ARCE,125
AP – AP Exceptions,103,183610,Resubmit,2/27/2023 5:56:01 PM,YENDRY.ARCE,125
AP – AP Exceptions,103,183613,Resubmit,2/27/2023 5:59:57 PM,YENDRY.ARCE,125
AP – AP Exceptions,103,183614,Resubmit,2/27/2023 6:00:05 PM,YENDRY.ARCE,125
AP – AP Exceptions,103,184414,Resubmit,2/27/2023 6:00:28 PM,YENDRY.ARCE,125
AP – AP Exceptions,103,184418,Resubmit,2/27/2023 6:00:51 PM,YENDRY.ARCE,125
AP – Manual Match,108,175414,Complete,2/27/2023 6:06:51 PM,MOISES.ROCHA,126
AP – Manual Match,108,182550,Complete,2/28/2023 7:54:28 AM,KARLA.VARGAS,122
AP – Manual Match,108,182917,Complete,2/27/2023 9:33:26 AM,KENNETH.ALVARADO,137
AP – Manual Match,108,182918,Complete,2/27/2023 9:34:20 AM,KENNETH.ALVARADO,137
AP – Manual Match,108,181095,Resubmit,2/27/2023 9:39:58 AM,YENDRY.ARCE,125
AP – Manual Match,108,181127,Complete,2/27/2023 9:41:19 AM,YENDRY.ARCE,125
AP – Manual Match,108,181191,Complete,2/27/2023 9:41:46 AM,YENDRY.ARCE,125
AP – Manual Match,108,183350,Complete,2/27/2023 9:42:13 AM,YENDRY.ARCE,125
AP – Manual Match,108,182963,Resubmit,2/27/2023 9:44:42 AM,YENDRY.ARCE,125
AP – Manual Match,108,182963,Complete,2/27/2023 9:45:17 AM,YENDRY.ARCE,125
AP – Manual Match,108,182963,Resubmit,2/27/2023 9:46:31 AM,YENDRY.ARCE,125
AP – Manual Match,108,182960,Resubmit,2/27/2023 9:53:14 AM,YENDRY.ARCE,125
AP – Manual Match,108,182957,Resubmit,2/27/2023 9:54:17 AM,YENDRY.ARCE,125
AP – Manual Match,108,183862,Complete,2/27/2023 9:57:43 AM,LINDSAY.CAMPANELLI,117
AP – Manual Match,108,184560,Resubmit,2/27/2023 9:57:49 AM,YENDRY.ARCE,125
AP – Manual Match,108,183863,Complete,2/27/2023 9:57:58 AM,LINDSAY.CAMPANELLI,117
AP – Manual Match,108,186803,Complete,2/28/2023 7:54:58 AM,LINDSAY.CAMPANELLI,117
AP – Manual Match,108,182577,Complete,2/28/2023 7:55:30 AM,KARLA.VARGAS,122
AP – Manual Match,108,187085,Complete,2/28/2023 7:59:17 AM,LINDSAY.CAMPANELLI,117
AP – Manual Match,108,187261,Complete,2/28/2023 8:06:29 AM,LINDSAY.CAMPANELLI,117
AP – Manual Match,108,182525,Complete,2/28/2023 8:10:02 AM,KARLA.VARGAS,122
AP – Manual Match,108,182435,Complete,2/28/2023 8:11:15 AM,KARLA.VARGAS,122
AP – Manual Match,108,186980,Complete,2/28/2023 8:14:38 AM,LINDSAY.CAMPANELLI,117
AP – Manual Match,108,186746,Complete,2/28/2023 8:50:21 AM,LINDSAY.CAMPANELLI,117
AP – Manual Match,108,182568,Complete,2/28/2023 8:50:47 AM,KARLA.VARGAS,122
AP – Manual Match,108,186949,Complete,2/28/2023 8:51:14 AM,LINDSAY.CAMPANELLI,117
AP – Manual Match,108,186645,Complete,2/28/2023 8:58:05 AM,LINDSAY.CAMPANELLI,117
AP – Manual Match,108,186934,Complete,2/28/2023 9:03:45 AM,LINDSAY.CAMPANELLI,117
AP – Manual Match,108,186781,Complete,2/28/2023 9:04:24 AM,LINDSAY.CAMPANELLI,117
AP – Manual Match,108,185948,Complete,2/28/2023 9:04:43 AM,LINDSAY.CAMPANELLI,117
AP – Manual Match,108,185951,Complete,2/28/2023 9:27:53 AM,LINDSAY.CAMPANELLI,117
AP – Manual Match,108,185626,Complete,2/28/2023 9:28:18 AM,LINDSAY.CAMPANELLI,117
AP – Manual Match,108,183661,Complete,2/28/2023 9:28:46 AM,LINDSAY.CAMPANELLI,117
AP – Manual Match,108,186708,Complete,2/28/2023 9:29:09 AM,LINDSAY.CAMPANELLI,117
AP – Manual Match,108,185235,Complete,2/28/2023 9:29:35 AM,LINDSAY.CAMPANELLI,117
AP – Manual Match,108,185675,Complete,2/28/2023 9:34:16 AM,LINDSAY.CAMPANELLI,117
AP – Manual Match,108,184814,Complete,2/28/2023 9:40:30 AM,LINDSAY.CAMPANELLI,117
AP – Manual Match,108,184813,Complete,2/28/2023 9:40:50 AM,LINDSAY.CAMPANELLI,117
AP – Manual Match,108,184812,Complete,2/28/2023 9:43:58 AM,LINDSAY.CAMPANELLI,117
AP – Manual Match,108,184811,Complete,2/28/2023 9:45:57 AM,LINDSAY.CAMPANELLI,117
AP – Manual Match,108,187554,Complete,2/28/2023 9:46:32 AM,LINDSAY.CAMPANELLI,117
AP – Manual Match,108,186853,Complete,2/28/2023 9:47:29 AM,LINDSAY.CAMPANELLI,117
AP – AP Exceptions,103,184271,Resubmit,2/28/2023 9:55:16 AM,YENDRY.ARCE,125
AP – AP Exceptions,103,183610,Resubmit,2/28/2023 9:55:28 AM,YENDRY.ARCE,125
AP – AP Exceptions,103,183614,Resubmit,2/28/2023 9:55:36 AM,YENDRY.ARCE,125
AP – AP Exceptions,103,183613,Resubmit,2/28/2023 9:55:44 AM,YENDRY.ARCE,125
AP – Manual Match,108,185103,Resubmit,2/28/2023 10:04:25 AM,YENDRY.ARCE,125
AP – Manual Match,108,185093,Resubmit,2/28/2023 10:05:21 AM,YENDRY.ARCE,125
AP – Manual Match,108,180152,Resubmit,2/28/2023 10:10:05 AM,YENDRY.ARCE,125
AP – AP Exceptions,103,186212,Resubmit,2/27/2023 5:38:42 PM,MOISES.ROCHA,126
AP – AP Exceptions,103,185504,Resubmit,2/27/2023 5:39:20 PM,MOISES.ROCHA,126
AP – AP Exceptions,103,178976,Resubmit,2/27/2023 5:39:28 PM,YENDRY.ARCE,125
AP – AP Exceptions,103,186469,Resubmit,2/27/2023 5:41:10 PM,MOISES.ROCHA,126
AP – Manual Match,108,169650,Complete,2/27/2023 5:58:33 PM,MOISES.ROCHA,126
AP – AP Exceptions,103,183611,Remove from WF,2/27/2023 5:59:15 PM,YENDRY.ARCE,125
AP – Manual Match,108,184536,Complete,2/27/2023 6:12:45 PM,MOISES.ROCHA,126
AP – Manual Match,108,169651,Complete,2/27/2023 6:14:34 PM,MOISES.ROCHA,126
AP – AP Exceptions,103,186260,Resubmit,2/27/2023 11:05:26 PM,PRAGNA.PATEL,108
AP – AP Exceptions,103,186883,Resubmit,2/27/2023 11:05:42 PM,PRAGNA.PATEL,108
AP – AP Exceptions,103,186763,Resubmit,2/27/2023 11:05:56 PM,PRAGNA.PATEL,108
AP – AP Exceptions,103,182471,Resubmit,2/27/2023 11:06:03 PM,PRAGNA.PATEL,108
AP – Manual Match,108,187149,Complete,2/28/2023 7:44:14 AM,LINDSAY.CAMPANELLI,117
AP – Manual Match,108,187091,Complete,2/28/2023 8:05:43 AM,LINDSAY.CAMPANELLI,117
AP – Manual Match,108,187260,Complete,2/28/2023 8:06:05 AM,LINDSAY.CAMPANELLI,117
AP – Manual Match,108,182512,Complete,2/28/2023 8:06:29 AM,KARLA.VARGAS,122
AP – Manual Match,108,186369,Complete,2/28/2023 8:12:25 AM,LINDSAY.CAMPANELLI,117
AP – Manual Match,108,187105,Complete,2/28/2023 8:13:07 AM,LINDSAY.CAMPANELLI,117
AP – Manual Match,108,186978,Complete,2/28/2023 8:13:42 AM,LINDSAY.CAMPANELLI,117
AP – Manual Match,108,186979,Complete,2/28/2023 8:14:13 AM,LINDSAY.CAMPANELLI,117
AP – Manual Match,108,185294,Complete,2/28/2023 8:18:08 AM,LINDSAY.CAMPANELLI,117
AP – Manual Match,108,186883,Complete,2/28/2023 8:18:37 AM,LINDSAY.CAMPANELLI,117
AP – Manual Match,108,187224,Complete,2/28/2023 8:18:52 AM,LINDSAY.CAMPANELLI,117
AP – Manual Match,108,186181,Complete,2/28/2023 8:20:24 AM,LINDSAY.CAMPANELLI,117
AP – Manual Match,108,161992,Complete,2/28/2023 9:37:33 AM,LINDSAY.CAMPANELLI,117
AP – Manual Match,108,160280,Complete,2/28/2023 9:38:33 AM,LINDSAY.CAMPANELLI,117
AP – AP Exceptions,103,186296,Remove from WF,2/28/2023 9:38:33 AM,KENNETH.ALVARADO,137
AP – Manual Match,108,185552,Complete,2/28/2023 9:41:24 AM,KENNETH.ALVARADO,137
AP – Manual Match,108,186856,Complete,2/28/2023 10:10:46 AM,LINDSAY.CAMPANELLI,117
AP – Manual Match,108,184312,Complete,2/28/2023 10:11:02 AM,YENDRY.ARCE,125
AP – Manual Match,108,183319,Complete,2/28/2023 10:11:24 AM,YENDRY.ARCE,125
AP – Manual Match,108,184313,Complete,2/28/2023 10:11:49 AM,YENDRY.ARCE,125
AP – Manual Match,108,186866,Complete,2/28/2023 10:12:11 AM,LINDSAY.CAMPANELLI,117
AP – Manual Match,108,183320,Complete,2/28/2023 10:12:25 AM,YENDRY.ARCE,125
AP – Manual Match,108,185554,Complete,2/28/2023 10:12:43 AM,YENDRY.ARCE,125
AP – Manual Match,108,186956,Complete,2/28/2023 10:20:00 AM,LINDSAY.CAMPANELLI,117
AP – Manual Match,108,186956,Complete,2/28/2023 10:20:42 AM,LINDSAY.CAMPANELLI,117
AP – Manual Match,108,182562,Remove from WF,2/28/2023 10:20:45 AM,KARLA.VARGAS,122
AP – Manual Match,108,182893,Resubmit,2/28/2023 10:29:22 AM,YENDRY.ARCE,125
AP – Manual Match,108,187092,Complete,2/28/2023 10:29:26 AM,LINDSAY.CAMPANELLI,117
AP – Manual Match,108,182892,Resubmit,2/28/2023 10:30:11 AM,YENDRY.ARCE,125
AP – Manual Match,108,182904,Complete,2/28/2023 10:37:15 AM,KARLA.VARGAS,122
AP – Manual Match,108,182920,Complete,2/28/2023 10:40:46 AM,KARLA.VARGAS,122
AP – Manual Match,108,182561,Complete,2/28/2023 10:41:40 AM,KARLA.VARGAS,122
AP – Manual Match,108,186620,Complete,2/28/2023 10:42:34 AM,LINDSAY.CAMPANELLI,117
AP – Manual Match,108,182879,Complete,2/28/2023 10:46:54 AM,KARLA.VARGAS,122
AP – Manual Match,108,187257,Complete,2/28/2023 10:47:11 AM,LINDSAY.CAMPANELLI,117
AP – Manual Match,108,185192,Complete,2/28/2023 8:21:52 AM,LINDSAY.CAMPANELLI,117
AP – Manual Match,108,185674,Complete,2/28/2023 8:22:05 AM,LINDSAY.CAMPANELLI,117
AP – Manual Match,108,185020,Complete,2/28/2023 8:23:00 AM,LINDSAY.CAMPANELLI,117
AP – Manual Match,108,185019,Complete,2/28/2023 8:23:11 AM,LINDSAY.CAMPANELLI,117
AP – Manual Match,108,184955,Complete,2/28/2023 8:23:25 AM,LINDSAY.CAMPANELLI,117
AP – Manual Match,108,185232,Complete,2/28/2023 8:29:03 AM,LINDSAY.CAMPANELLI,117
AP – Manual Match,108,184935,Complete,2/28/2023 8:29:16 AM,LINDSAY.CAMPANELLI,117
AP – Manual Match,108,187209,Complete,2/28/2023 8:29:46 AM,LINDSAY.CAMPANELLI,117
AP – Manual Match,108,186884,Complete,2/28/2023 8:30:25 AM,LINDSAY.CAMPANELLI,117
AP – Manual Match,108,182483,Complete,2/28/2023 8:40:20 AM,KARLA.VARGAS,122
AP – Manual Match,108,182533,Complete,2/28/2023 8:41:37 AM,KARLA.VARGAS,122
AP – Manual Match,108,184590,Complete,2/28/2023 8:43:12 AM,LINDSAY.CAMPANELLI,117
AP – Manual Match,108,182557,Complete,2/28/2023 8:46:49 AM,KARLA.VARGAS,122
AP – Manual Match,108,187372,Complete,2/28/2023 8:47:40 AM,LINDSAY.CAMPANELLI,117
AP – Manual Match,108,186783,Complete,2/28/2023 8:49:33 AM,LINDSAY.CAMPANELLI,117
AP – Manual Match,108,186761,Complete,2/28/2023 8:53:04 AM,LINDSAY.CAMPANELLI,117
AP – Manual Match,108,186885,Complete,2/28/2023 8:53:23 AM,LINDSAY.CAMPANELLI,117
AP – Manual Match,108,186802,Complete,2/28/2023 8:54:06 AM,LINDSAY.CAMPANELLI,117
AP – Manual Match,108,187118,Complete,2/28/2023 9:00:03 AM,LINDSAY.CAMPANELLI,117
AP – Manual Match,108,186981,Complete,2/28/2023 9:00:42 AM,LINDSAY.CAMPANELLI,117
AP – Manual Match,108,187259,Complete,2/28/2023 9:01:06 AM,LINDSAY.CAMPANELLI,117
AP – Manual Match,108,186933,Complete,2/28/2023 9:01:35 AM,LINDSAY.CAMPANELLI,117
AP – Manual Match,108,186294,Complete,2/28/2023 9:05:35 AM,LINDSAY.CAMPANELLI,117
AP – Manual Match,108,185592,Complete,2/28/2023 9:05:59 AM,LINDSAY.CAMPANELLI,117
AP – Manual Match,108,186373,Complete,2/28/2023 9:06:18 AM,LINDSAY.CAMPANELLI,117
AP – Manual Match,108,186162,Complete,2/28/2023 9:07:57 AM,KENNETH.ALVARADO,137
AP – Manual Match,108,186396,Complete,2/28/2023 9:17:05 AM,LINDSAY.CAMPANELLI,117
AP – Manual Match,108,186182,Complete,2/28/2023 9:23:31 AM,LINDSAY.CAMPANELLI,117
AP – Manual Match,108,185950,Complete,2/28/2023 9:23:59 AM,LINDSAY.CAMPANELLI,117
AP – Manual Match,108,185136,Complete,2/28/2023 9:24:25 AM,LINDSAY.CAMPANELLI,117
AP – Manual Match,108,185137,Complete,2/28/2023 9:25:04 AM,LINDSAY.CAMPANELLI,117
AP – Manual Match,108,185138,Complete,2/28/2023 9:25:29 AM,LINDSAY.CAMPANELLI,117
AP – Manual Match,108,184907,Complete,2/28/2023 9:25:45 AM,LINDSAY.CAMPANELLI,117
AP – Manual Match,108,184904,Complete,2/28/2023 9:26:03 AM,LINDSAY.CAMPANELLI,117
AP – Manual Match,108,185097,Complete,2/28/2023 9:26:25 AM,LINDSAY.CAMPANELLI,117
AP – Manual Match,108,184697,Complete,2/28/2023 9:26:41 AM,LINDSAY.CAMPANELLI,117
AP – Manual Match,108,186689,Complete,2/28/2023 9:26:59 AM,LINDSAY.CAMPANELLI,117
AP – Manual Match,108,181881,Complete,2/28/2023 9:30:54 AM,LINDSAY.CAMPANELLI,117
AP – AP Exceptions,103,174421,Resubmit,2/28/2023 9:32:22 AM,KENNETH.ALVARADO,137
AP – Manual Match,108,181881,Complete,2/28/2023 9:33:46 AM,LINDSAY.CAMPANELLI,117
AP – Manual Match,108,179939,Complete,2/28/2023 9:34:32 AM,LINDSAY.CAMPANELLI,117
AP – Manual Match,108,184676,Complete,2/28/2023 9:34:47 AM,LINDSAY.CAMPANELLI,117
AP – Manual Match,108,186319,Remove from WF,2/28/2023 9:35:34 AM,LINDSAY.CAMPANELLI,117
AP – Manual Match,108,184815,Complete,2/28/2023 9:36:20 AM,LINDSAY.CAMPANELLI,117
AP – Manual Match,108,187129,Complete,2/28/2023 9:36:53 AM,LINDSAY.CAMPANELLI,117
AP – AP Exceptions,103,186394,Resubmit,2/28/2023 9:40:05 AM,KENNETH.ALVARADO,137
AP – Manual Match,108,186855,Complete,2/28/2023 9:59:20 AM,LINDSAY.CAMPANELLI,117
AP – Manual Match,108,181157,Resubmit,2/28/2023 10:07:41 AM,YENDRY.ARCE,125
AP – Manual Match,108,184314,Complete,2/28/2023 10:13:18 AM,YENDRY.ARCE,125
AP – Manual Match,108,185555,Complete,2/28/2023 10:13:41 AM,YENDRY.ARCE,125
AP – Manual Match,108,186166,Complete,2/28/2023 10:14:12 AM,YENDRY.ARCE,125
AP – Manual Match,108,187255,Complete,2/28/2023 10:49:50 AM,LINDSAY.CAMPANELLI,117
AP – Manual Match,108,187258,Complete,2/28/2023 10:50:38 AM,LINDSAY.CAMPANELLI,117
AP – Manual Match,108,184497,Complete,2/28/2023 10:50:57 AM,YENDRY.ARCE,125
AP – Manual Match,108,185677,Complete,2/28/2023 10:51:19 AM,YENDRY.ARCE,125
AP – Manual Match,108,187256,Complete,2/28/2023 10:51:26 AM,LINDSAY.CAMPANELLI,117
AP – Manual Match,108,184316,Complete,2/28/2023 10:51:43 AM,YENDRY.ARCE,125
AP – Manual Match,108,181921,Complete,2/28/2023 10:51:54 AM,LINDSAY.CAMPANELLI,117
AP – Manual Match,108,184317,Complete,2/28/2023 10:52:10 AM,YENDRY.ARCE,125
AP – Manual Match,108,181929,Complete,2/28/2023 10:52:33 AM,LINDSAY.CAMPANELLI,117
AP – AP Exceptions,103,186471,Resubmit,2/28/2023 10:55:46 AM,KENNETH.ALVARADO,137
AP – Manual Match,108,181936,Complete,2/28/2023 10:56:10 AM,LINDSAY.CAMPANELLI,117
AP – Manual Match,108,185676,Complete,2/28/2023 10:59:09 AM,YENDRY.ARCE,125
AP – Manual Match,108,184315,Complete,2/28/2023 10:59:29 AM,YENDRY.ARCE,125
AP – Manual Match,108,184415,Complete,2/28/2023 10:59:48 AM,YENDRY.ARCE,125
AP – Manual Match,108,181932,Complete,2/28/2023 11:02:01 AM,LINDSAY.CAMPANELLI,117
AP – Manual Match,108,184417,Complete,2/28/2023 11:02:04 AM,YENDRY.ARCE,125
AP – Manual Match,108,181144,Resubmit,2/28/2023 11:28:20 AM,YENDRY.ARCE,125
AP – Manual Match,108,182885,Resubmit,2/28/2023 11:29:54 AM,YENDRY.ARCE,125
AP – Manual Match,108,185106,Complete,2/28/2023 11:30:30 AM,YENDRY.ARCE,125
AP – AP Exceptions,103,183613,Resubmit,2/28/2023 1:09:39 PM,ALBERTO.CASCANTE,112
AP – Manual Match,108,186469,Resubmit,2/28/2023 1:10:59 PM,MOISES.ROCHA,126
AP – Manual Match,108,184217,Resubmit,2/28/2023 1:25:47 PM,YENDRY.ARCE,125
AP – Manual Match,108,183609,Resubmit,2/28/2023 1:48:18 PM,YENDRY.ARCE,125
AP – Manual Match,108,182610,Complete,2/28/2023 2:25:45 PM,KARLA.VARGAS,122
AP – Manual Match,108,170293,Resubmit,2/28/2023 2:55:48 PM,MOISES.ROCHA,126
AP – Manual Match,108,172316,Resubmit,2/28/2023 3:03:53 PM,MOISES.ROCHA,126
AP – Manual Match,108,182610,Complete,2/28/2023 3:04:59 PM,KARLA.VARGAS,122
AP – Manual Match,108,188358,Complete,2/28/2023 3:11:24 PM,LINDSAY.CAMPANELLI,117
AP – Manual Match,108,183520,Complete,2/28/2023 3:38:32 PM,KARLA.VARGAS,122
AP – Manual Match,108,176092,Resubmit,2/28/2023 3:39:00 PM,MOISES.ROCHA,126
AP – Manual Match,108,182898,Complete,2/28/2023 3:44:07 PM,KARLA.VARGAS,122
AP – Manual Match,108,174376,Remove from WF,2/28/2023 3:44:34 PM,MOISES.ROCHA,126
AP – Manual Match,108,185257,Complete,2/28/2023 3:45:13 PM,KARLA.VARGAS,122
AP – Manual Match,108,178312,Resubmit,2/28/2023 3:45:27 PM,MOISES.ROCHA,126
AP – Manual Match,108,185553,Resubmit,2/28/2023 3:48:17 PM,MOISES.ROCHA,126
